,q1signal,q1signalRolling,lastsignal,position,adjClose,rtnSPY,cRtn-SPY,rtnPort,cRtn-Port
2018-08-03,0.0004823480219323116,0.0006200294857031975,0.0006163932272150875,1.0,271.4489170263,0.0036671368123508685,0.05454236548374314,0.0036671368123508685,0.13612525882261295
2018-08-06,0.0004398618885822799,0.0006200294857031975,0.0005298139069102952,1.0,272.4443573426,0.0033024170883033666,0.058024904211856576,0.0033024170883033666,0.13987721829180177
2018-08-07,0.0004601456147969332,0.0005721035670626913,0.00044961781461144414,0.75,273.3440822439,-0.00042019749268795703,0.05758032479990538,-0.00031514811951596777,0.13951798812997795
2018-08-08,0.0004253661843577554,0.0005615556499701682,0.0005952973930300414,1.0,273.2292237459,-0.0013662159324772105,0.05613544171028928,-0.0013662159324772105,0.13796116049925033
2018-08-09,0.00028789379251377726,0.0005615556499701682,0.0006186872533845441,1.0,272.8559336272,-0.006700108744923994,0.04905921940146207,-0.006700108744923994,0.1303366969764055
2018-08-10,0.00032473845561052905,0.0005615556499701682,0.0012676139622322725,-1,271.0277692002,-0.0037434665916115106,0.04513210126101064,0.0037434665916115106,0.13456807463880938
2018-08-13,0.00024983643805632507,0.0005615556499701682,0.0011771905799019733,-1,270.01318580080004,0.006380716058329794,0.05180079244260272,-0.006380716058329794,0.12732871790569322
2018-08-14,0.00016377407078494303,0.0005615556499701682,0.0007591668310157342,1.0,271.7360632714,-0.007467418105168155,0.04394655616208665,-0.007467418105168155,0.11891048302712814
2018-08-15,1.154104499932403e-05,0.0006059923232072927,0.0009778524758585934,1.0,269.7068964727,0.008091418837415265,0.05239356499187142,0.008091418837415265,0.12796405638687536
2018-08-16,1.2786437072029801e-05,0.0006879270422001391,0.0009433713914068788,1.0,271.8892079354,0.0035203830176568918,0.056098393425960236,0.0035203830176568918,0.13193492189550704
2018-08-17,2.361665922976331e-05,0.0008502691112113065,0.001209648383543383,-1,272.8463620857,0.0021399003719047016,0.05835833877082042,-0.0021399003719047016,0.12951269393517095
2018-08-20,8.874703909633619e-05,0.0009038544059043409,0.0008663374204018029,1.0,273.4302261174,0.0023453635313333,0.060840573821655974,0.0023453635313333,0.13216181181570463
2018-08-21,-0.000147717806280114,0.0008117521257087685,0.0006015289544381958,1.0,274.0715193981,-0.0005936997972549873,0.060210752988058225,-0.0005936997972549873,0.13148964757756976
