Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2019-07-16,300.65,300.88,299.44,299.71,40533990,0,1,300.65,300.88,299.44,299.71,40533990
2019-07-15,301.13,301.13,300.19,300.75,33910261,0,1,301.13,301.13,300.19,300.75,33910261
2019-07-12,299.85,300.73,299.51,300.65,40335336,0,1,299.85,300.73,299.51,300.65,40335336
2019-07-11,299.32,299.58,298.2,299.31,50832063,0,1,299.32,299.58,298.2,299.31,50832063
2019-07-10,298.37,299.66,297.78,298.61,58547783,0,1,298.37,299.66,297.78,298.61,58547783
2019-07-09,295.54,297.52,295.48,297.19,41068189,0,1,295.54,297.52,295.48,297.19,41068189
2019-07-08,297.01,298.2579,296.22,296.82,45841772,0,1,297.01,298.2579,296.22,296.82,45841772
2019-07-05,297.44,298.64,296.01,298.46,51657416,0,1,297.44,298.64,296.01,298.46,51657416
2019-07-03,297.18,298.82,297.02,298.8,40898896,0,1,297.18,298.82,297.02,298.8,40898896
2019-07-02,295.61,296.49,294.68,296.43,61504544,0,1,295.61,296.49,294.68,296.43,61504544
2019-07-01,296.68,296.92,294.33,295.66,78867575,0,1,296.68,296.92,294.33,295.66,78867575
2019-06-28,292.58,293.55,292.01,293,59255834,0,1,292.58,293.55,292.01,293,59255834
2019-06-27,291.31,292.06,290.89,291.5,40256887,0,1,291.31,292.06,290.89,291.5,40256887
2019-06-26,291.75,292.31,290.345,290.47,51584902,0,1,291.75,292.31,290.345,290.47,51584902
2019-06-25,293.7,293.73,290.64,290.76,81834041,0,1,293.7,293.73,290.64,290.76,81834041
2019-06-24,294.23,294.58,293.47,293.64,47562557,0,1,294.23,294.58,293.47,293.64,47562557
2019-06-21,294.13,295.52,293.76,294,83309466,1.4316,1,294.13,295.52,293.76,294,83309466
2019-06-20,296.04,296.3093,293.1255,295.86,116489283,0,1,294.60545182032,294.873446848611,291.705074880277,294.426324062829,116489283
2019-06-19,292.55,293.65,291.47,293.06,78519949,0,1,291.13236363341,292.227033262522,290.057597088463,291.639892279634,78519949
2019-06-18,291.39,293.57,290.99,292.4,85244302,0,1,289.9779847518,292.147420925859,289.579923068487,290.983090502167,85244302
2019-06-17,289.52,290.22,289.18,289.37,39142877,0,1,288.11704638231,288.813654328108,287.778693951493,287.967773251067,39142877
2019-06-14,289.26,289.93,288.41,289.26,52324716,0,1,287.858306288156,288.525059607706,287.012425211115,287.858306288156,52324716
2019-06-13,289.4,289.98,288.62,289.58,48894632,0,1,287.997627877316,288.57481731812,287.221407594854,288.176755634807,48894632
2019-06-12,288.64,289.26,287.815,288.39,47058443,0,1,287.24131067902,287.858306288156,286.420308457186,286.992522126949,47058443
2019-06-11,290.99,291.4,288.1805,288.9,58601045,0,1,289.579923068487,289.987936293883,286.784037320314,287.500050773174,58601045
2019-06-10,289.37,290.82,288.8734,288.97,60723460,0,1,287.967773251067,289.410746853079,287.473579671234,287.569711567754,60723460
2019-06-07,285.93,288.85,285.74,287.65,74234655,0,1,284.544442774571,287.45029306276,284.355363474997,286.256108012819,74234655
2019-06-06,283.29,285.55,282.57,284.8,69370887,0,1,281.917235664702,284.166284175423,281.200724634738,283.419918519211,69370887
2019-06-05,282.33,282.99,280.32,282.96,71169717,0,1,280.96188762475,281.618689402217,278.961627666099,281.588834775968,71169717
2019-06-04,277.12,280.68,276.62,280.53,77124332,0,1,275.777134199591,279.319883181082,275.27955709545,279.170610049839,77124332
2019-06-03,275.31,276.5521,273.09,274.57,96299769,0,1,273.975905082598,275.211986124707,271.766662740208,273.239490968468,96299769
2019-05-31,276.2,277.12,275.24,275.27,86758995,0,1,274.86159232797,275.777134199591,273.906244288018,273.936098914266,86758995
2019-05-30,279.11,280.04,277.805,279.03,61259925,0,1,277.757491074076,278.68298448778,276.458814832266,277.677878737413,61259925
2019-05-29,278.91,279.36,276.71,278.27,104972927,0,1,277.558460232419,278.006279626147,275.369120974195,276.921561539118,104972927
2019-05-28,283.09,284.15,280.13,280.15,70029356,0,1,281.718204823045,282.773068283826,278.772548366525,278.792451450691,70029356
2019-05-24,283.74,284.2,282.09,282.78,55268095,0,1,282.36505505843,282.82282599424,280.723050614762,281.409707018477,55268095
2019-05-23,283.16,283.21,280.57,282.14,98662584,0,1,281.787865617625,281.837623328039,279.21041621817,280.772808325176,98662584
2019-05-22,285.45,286.69,285.1,285.63,49415848,0,1,284.066768754595,285.300759972867,283.718464781696,284.245896512086,49415848
2019-05-21,285.83,286.93,285.55,286.51,46847085,0,1,284.444927353743,285.539596982855,284.166284175423,285.121632215376,46847085
2019-05-20,284.06,285.43,283.12,283.95,62775223,0,1,282.683504405081,284.046865670429,281.748059449294,282.574037442169,62775223
2019-05-17,285.14,288.6,285.1207,285.84,100353024,0,1,283.758270950027,287.201504510689,283.739064473807,284.454878895826,100353024
2019-05-16,285.84,289.21,285.76,287.7,76684778,0,1,284.454878895826,287.808548577742,284.375266559163,286.305865723233,76684778
2019-05-15,281.59,285.77,281.36,285.06,73861158,0,1,280.22547351062,284.385218101246,279.996588042715,283.678658613364,73861158
2019-05-14,281.99,285.1,281.85,283.4,76954311,0,1,280.623535193933,283.718464781696,280.484213604774,282.026702627613,76954311
2019-05-13,282.42,283.49,279.93,280.86,127290527,0,1,281.051451503495,282.116266506359,278.573517524869,279.499010938573,127290527
2019-05-10,285.62,288.94,282.3,288.1,112380054,0,1,284.235944970003,287.539856941505,280.932032998501,286.703927406547,112380054
2019-05-09,285.23,287.33,283.3,286.66,103471104,0,1,283.847834828773,285.937658666168,281.927187206785,285.270905346618,103471104
2019-05-08,287.53,289.43,286.87,287.53,91512947,0,1,286.136689507825,288.027482503564,285.479887730358,286.136689507825,91512947
2019-05-07,290.15,290.81,285.81,287.93,144563154,0,1,288.743993533529,289.400795310996,284.425024269577,286.534751191139,144563154
2019-05-06,289.25,293.31,288.9,292.82,107198069,0,1,287.848354746073,291.888680831705,287.500050773174,291.401055269646,107198069
2019-05-03,292.82,294.34,291.2998,294.03,56516723,0,1,291.401055269646,292.913689666237,289.888221842213,292.605191861669,56516723
2019-05-02,291.68,292.7,289.52,291.18,65030170,0,1,290.266579472203,291.281636764652,288.11704638231,289.769002368061,65030170
2019-05-01,294.72,294.95,291.8,291.81,71671870,0,1,293.291848265385,293.520733733291,290.385997977197,290.39594951928,71671870
2019-04-30,293.49,294.34,291.92,294.02,81111733,0,1,292.067808589196,292.913689666237,290.505416482191,292.595240319587,81111733
2019-04-29,293.51,294.45,293.41,293.87,57197747,0,1,292.087711673362,293.023156629149,291.988196252534,292.445967188344,57197747
2019-04-26,292.1,293.49,291.2401,293.41,50916423,0,1,290.684544239682,292.067808589196,289.828811135979,291.988196252534,50916423
2019-04-25,292.12,292.78,290.73,292.05,57770862,0,1,290.704447323848,291.361249101315,289.321182974333,290.634786529268,57770862
2019-04-24,292.79,293.16,292.07,292.23,50358501,0,1,291.371200643398,291.739407700463,290.654689613433,290.813914286759,50358501
2019-04-23,290.68,293.14,290.42,292.88,52189887,0,1,289.271425263919,291.719504616297,289.012685169765,291.460764522143,52189887
2019-04-22,289.17,290.435,289.07,290.27,40160140,0,1,287.768742409411,289.027612482889,287.669226988582,288.863412038523,40160140
2019-04-18,290.1,290.32,288.66,290.02,68708513,0,1,288.694235823114,288.913169748937,287.261213763186,288.614623486452,68708513
2019-04-17,291.4,291.425,288.99,289.45,58145586,0,1,289.987936293883,290.01281514909,287.589614651919,288.04738558773,58145586
2019-04-16,290.95,291.01,289.5,290.16,52127286,0,1,289.540116900156,289.599826152653,288.097143298144,288.753945075611,52127286
2019-04-15,290.24,290.35,289.075,289.97,49578052,0,1,288.833557412274,288.943024375185,287.674202759624,288.564865776038,49578052
2019-04-12,290,290.47,288.261,290.16,69701774,0,1,288.594720402286,289.062442880179,286.864147234081,288.753945075611,69701774
2019-04-11,288.83,288.84,287.578,288.21,55045415,0,1,287.430389978594,287.440341520677,286.184456909823,286.813394369458,55045415
2019-04-10,287.77,288.3899,287.31,288.29,52601499,0,1,286.375526517813,286.992422611528,285.917755582003,286.893006706121,52601499
2019-04-09,287.72,288.08,286.7,287.31,66113303,0,1,286.325768807399,286.684024322381,285.31071151495,285.917755582003,66113303
2019-04-08,288.1,288.91,287.37,288.79,53524986,0,1,286.703927406547,287.510002315257,285.9774648345,287.390583810263,53524986
2019-04-05,287.92,288.63,287.6,288.57,58559409,0,1,286.524799649056,287.231359136937,286.206350302405,287.17164988444,58559409
2019-04-04,286.78,287.459,286.01,287.18,48960844,0,1,285.390323851612,286.066033559037,284.624055111234,285.788385534926,48960844
2019-04-03,287.32,287.76,285.75,286.42,68183165,0,1,285.927707124086,286.36557497573,284.36531501708,285.03206833663,68183165
2019-04-02,286.04,286.23,285.09,285.97,40021425,0,1,284.653909737482,284.842989037056,283.708513239613,284.584248942903,40021425
2019-04-01,284.7,286.16,284.4,285.83,77617945,0,1,283.320403098382,284.773328242476,283.021856835897,284.444927353743,77617945
2019-03-29,282.39,282.84,281.14,282.48,82160899,0,1,281.021596877247,281.469416270974,279.777654116892,281.111160755992,82160899
2019-03-28,280.35,281.21,279.07,280.71,56107818,0,1,278.991482292348,279.847314911472,277.717684905745,279.34973780733,56107818
2019-03-27,281.11,281.76,277.93,279.65,72174824,0,1,279.747799490644,280.394649726028,276.583209108301,278.294874346549,72174824
2019-03-26,280.99,282.18,279.56,281.12,68047406,0,1,279.628380985649,280.812614493507,278.205310467804,279.757751032726,68047406
2019-03-25,278.87,280.1853,277.64,279.04,85312509,0,1,277.518654064088,278.827580394244,276.294614387899,277.687830279496,85312509
2019-03-22,283.22,283.8034,279.18,279.25,122584329,0,1,281.847574870122,282.428147835235,277.827151868656,277.896812663236,122584329
2019-03-21,280.64,285.18,280.59,284.73,79503084,0,1,279.28007701275,283.798077118358,279.230319302336,283.350257724631,79503084
2019-03-20,282.16,283.5,280.32,281.55,84516510,0,1,280.792711409342,282.126218048442,278.961627666099,280.185667342288,84516510
2019-03-19,283.51,284.36,281.41,282.4,90220528,0,1,282.136169590525,282.982050667566,280.046345753129,281.03154841933,90220528
2019-03-18,281.55,282.66,281.3,282.33,62152857,0,1,280.185667342288,281.290288513483,279.936878790217,280.96188762475,62152857
2019-03-15,280.54,282.21,280.33,281.31,81308979,1.2331,1,279.180561591922,280.842469119756,278.971579208182,279.9468303323,81308979
2019-03-14,281.37,281.84,280.6662,281.16,67474399,0,1,278.784509869819,279.250191071222,278.087177040995,278.576439545788,67474399
2019-03-13,280.48,282.38,280.3,281.34,80520845,0,1,277.902688020354,279.785229047303,277.724342028327,278.754785537815,80520845
2019-03-12,279.06,280.07,278.85,279.49,79591019,0,1,276.495736305476,277.496455482959,276.287665981445,276.921785064207,79591019
2019-03-11,275.26,278.62,275.23,278.44,64925449,0,1,272.730654251578,276.059779436077,272.700929919573,275.88143344405,64925449
2019-03-08,272.94,274.65,272.42,274.46,85759227,0,1,270.431972576566,272.12625950082,269.916750821822,271.938005398126,85759227
2019-03-07,276.83,276.99,274.07,275.01,94728372,0,1,274.286227626478,274.444757397168,271.551589082068,272.482951484874,94728372
2019-03-06,279.15,279.16,276.97,277.33,75039771,0,1,276.584909301489,276.594817412158,274.424941175832,274.781633159885,75039771
2019-03-05,279.54,279.76,278.41,279.02,59114559,0,1,276.971325617547,277.189304052247,275.851709112046,276.456103862803,59114559
2019-03-04,281.6,281.87,276.84,279.4,106400309,0,1,279.012396415187,279.279915403227,274.296135737146,276.832612068193,106400309
2019-03-01,280.44,280.88,278.82,280.42,77748145,0,1,277.863055577681,278.29901244708,276.25794164944,277.843239356345,77748145
2019-02-28,278.96,279.45,278.32,278.68,69199600,0,1,276.396655198794,276.882152621534,275.762536116033,276.119228100086,69199600
2019-02-27,278.52,279.59,277.48,279.2,56820264,0,1,275.960698329396,277.020866170888,274.930254819908,276.63444985483,56820264
2019-02-26,279.13,280.3,278.9,279.32,56778902,0,1,276.565093080153,277.724342028327,276.337206534785,276.753347182848,56778902
2019-02-25,280.73,281.31,279.43,279.52,69030699,0,1,278.150390787058,278.72506120581,276.862336400198,276.951509396211,69030699
2019-02-22,278.11,279.36,277.4029,279.14,78086268,0,1,275.554465792001,276.792979625521,274.853863286656,276.575001190821,78086268
2019-02-21,277.7,278.1,276.345,277.42,64214727,0,1,275.148233254607,275.544557681333,273.805684259072,274.870806155899,64214727
2019-02-20,277.81,278.92,277.25,278.41,76610767,0,1,275.257222471957,276.357022756122,274.70236827454,275.851709112046,76610767
2019-02-19,276.4813,278.58,276.47,277.85,59120804,0,1,273.940731807479,276.020146993405,273.929535642424,275.296854914629,59120804
2019-02-15,276.36,277.41,276.13,277.37,96950082,0,1,273.820546425075,274.860898045231,273.592659879707,274.821265602558,96950082
2019-02-14,273.78,275.64,272.87,274.38,83057129,0,1,271.264253872691,273.107162456968,270.362615801889,271.85874051278,83057129
2019-02-13,275.03,275.93,274.56,274.99,65155977,0,1,272.50276770621,273.394497666344,272.037086504807,272.463135263538,65155977
2019-02-12,272.42,274.52,272.34,274.1,72060303,0,1,269.916750821822,271.997454062134,269.837485936477,271.581313414072,72060303
2019-02-11,271.2,271.49,270.03,270.62,68021423,0,1,268.707961320308,268.995296529684,267.548712372134,268.133290901555,68021423
2019-02-08,268.75,270.58,267.83,270.47,75769705,0,1,266.28047420661,268.093658458882,265.36892802514,267.984669241533,75769705
2019-02-07,270.94,271.55,268.29,270.14,95300784,0,1,268.450350442936,269.054745193693,265.824701115875,267.657701589484,95300784
2019-02-06,272.79,273.34,271.92,272.74,58289937,0,1,270.283350916544,270.828297003292,269.421345288415,270.233810363203,58289937
2019-02-05,272.44,273.44,271.88,273.1,79514212,0,1,269.936567043159,270.927378109974,269.381712845742,270.590502347257,79514212
2019-02-04,270.11,272.03,269.36,271.96,60688331,0,1,267.627977257479,269.530334505764,266.884868957368,269.460977731087,60688331
2019-02-01,270.15,271.2,269.18,270.06,85754736,0,1,267.667609700152,268.707961320308,266.706522965341,267.578436704138,85754736
2019-01-31,267.51,270.47,267.27,269.93,104012073,0,1,265.051868483759,267.984669241533,264.814073827724,267.449631265452,104012073
2019-01-30,265.1,268.52,264.25,267.58,92297463,0,1,262.664013812734,266.052587661243,261.821824405941,265.121225258436,92297463
2019-01-29,263.92,264.55,262.48,263.41,65933663,0,1,261.494856753892,262.119067725986,260.068088817678,260.989543109817,65933663
2019-01-28,263.39,263.83,261.79,263.76,85170996,0,1,260.96972688848,261.405683757879,259.384429181576,261.336326983202,85170996
2019-01-25,265.61,266.7,263.6595,265.78,96883358,0,1,263.16932745681,264.249311519639,261.236750470987,263.337765338169,96883358
2019-01-24,263.21,264.2,262.08,263.55,59204139,0,1,260.791380896454,261.772283852601,259.671764390952,261.128256659171,59204139
2019-01-23,264.01,264.79,260.66,263.41,86030287,0,1,261.584029749906,262.356862382022,258.264812676075,260.989543109817,86030287
2019-01-22,264.82,265.06,261.06,262.86,115433266,0,1,262.386586714026,262.624381370062,258.661137102801,260.444597023068,115433266
2019-01-18,264.98,266.98,262.998,266.46,127900303,0,1,262.545116484717,264.526738618347,260.581328950289,264.011516863603,127900303
2019-01-17,260.01,263.92,259.96,262.96,95955433,0,1,257.620785482645,261.494856753892,257.571244929304,260.54367812975,95955433
2019-01-16,260.83,261.9666,260.6,260.98,77542617,0,1,258.433250557433,259.559406415975,258.205364012066,258.581872217455,77542617
2019-01-15,257.82,260.7,257.81,260.35,85094498,0,1,255.450909246319,258.304445118747,255.441001135651,257.957661245362,85094498
2019-01-14,256.86,258.3,256.41,257.4,70015565,0,1,254.499730622176,255.92649855839,254.05386564211,255.034768598257,70015565
2019-01-11,257.68,259.0098,257.03,258.98,73858110,0,1,255.312195696965,256.629776253616,254.668168503535,256.600250083825,73858110
2019-01-10,256.26,259.16,255.5,258.88,96823923,0,1,253.905243982087,256.778596075852,253.152227571308,256.501168977143,96823923
2019-01-09,257.56,258.91,256.19,257.97,94813642,0,1,255.193298368947,256.530893309148,253.83588720741,255.599530906341,94813642
2019-01-08,256.82,257.31,254,256.77,102313170,0,1,254.460098179504,254.945595602243,251.666010971085,254.410557626163,102313170
2019-01-07,252.69,255.95,251.69,254.38,103014490,0,1,250.368048473557,253.598092551374,249.377237406741,252.042519176474,103014490
2019-01-04,247.59,253.11,247.17,252.39,142573163,0,1,245.314912032799,250.784189121619,244.898771384736,250.070805153512,142573163
2019-01-03,248.23,248.57,243.67,244.21,143872958,0,1,245.94903111556,246.285906878278,241.430932650883,241.965970626963,143872958
2019-01-02,245.98,251.21,245.95,250.18,126743877,0,1,243.719706215226,248.90164809467,243.689981883222,247.88111269585,126743877
2018-12-31,249.56,250.19,247.47,249.92,144299370,0,1,247.266809834425,247.891020806518,245.196014704781,247.623501818478,144299370
2018-12-28,249.58,251.4,246.45,247.75,153068658,0,1,247.286626055761,249.089902197365,244.185387416629,245.473441803489,153068658
2018-12-27,242.57,248.29,238.96,248.07,186267342,0,1,240.341040477386,246.008479779569,236.764212526183,245.79050134487,186267342
2018-12-26,235.97,246.18,233.76,246.18,218485360,0,1,233.801687436405,243.917868428589,231.611994978743,243.917868428589,218485360
2018-12-24,239.04,240.8355,234.27,234.34,147311588,0,1,236.843477411528,238.622478681995,232.117308622819,232.186665397496,147311588
2018-12-21,246.74,249.71,239.98,240.7,255345633,1.4354,1,244.472722626006,247.415431494447,237.774839814334,238.488223782441,255345633
2018-12-20,249.86,251.62,244.65,247.17,252053377,0,1,246.096471619932,247.829961534488,240.964947497864,243.446989875524,252053377
2018-12-19,255.17,259.4,249.35,251.26,214848880,0,1,251.326489487145,255.492774906789,245.594153519691,247.475384051965,214848880
2018-12-18,257.2,257.95,253.28,255.08,133982645,0,1,253.325912513593,254.064615602183,249.464957703899,251.237845116514,133982645
2018-12-17,259.4,260.65,253.525,255.36,165355837,0,1,255.492774906789,256.723946721104,249.706267379505,251.513627602921,165355837
2018-12-14,262.96,264.03,259.85,260.47,116891750,0,1,258.99915223396,260.053035307014,255.935996759942,256.546657979843,116891750
2018-12-13,266.52,267.49,264.12,265.37,96525689,0,1,262.505529561131,263.46091888904,260.141679677645,261.37285149196,96525689
2018-12-12,267.47,269,265.37,265.46,97856558,0,1,263.441220140011,264.948174440733,261.37285149196,261.461495862591,97856558
2018-12-11,267.66,267.87,262.48,264.13,121208739,0,1,263.628358255787,263.835195120592,258.526382257263,260.151529052159,121208739
2018-12-10,263.37,265.1613,258.62,264.07,151236208,0,1,259.402976589055,261.167295045842,254.724523694656,260.092432805072,151236208
2018-12-07,269.46,271.22,262.63,263.57,160919250,0,1,265.401245668401,267.134735582958,258.67412287498,259.599964079346,160919250
2018-12-06,265.92,269.97,262.44,269.84,203991309,0,1,261.914567090259,265.903563768642,258.486984759205,265.775521899953,203991309
2018-12-04,278.37,278.85,269.9,270.25,177466051,0,1,274.177038360843,274.649808337541,265.83461814704,266.179346255049,177466051
2018-12-03,280.28,280.4,277.505,279.3,102960337,0,1,276.058268893118,276.176461387292,273.325067465337,275.093030190694,102960337
2018-11-30,273.81,276.28,273.45,275.65,98157846,0,1,269.68572358222,272.118519087308,269.331146099697,271.498008492893,98157846
2018-11-29,273.71,275.55,272.43,273.98,82256010,0,1,269.587229837075,271.399514747747,268.326509899215,269.853162948967,82256010
2018-11-28,269.6,274.58,268.3272,274.58,127629633,0,1,265.539136911605,270.444125419838,264.285508523396,270.444125419838,127629633
2018-11-27,266.34,268.4,265.66,268.4,75371078,0,1,262.328240819869,264.357211969862,261.658483352882,264.357211969862,75371078
2018-11-26,265.78,267.75,265.34,267.5,79916381,0,1,261.776675847056,263.717002626417,261.343303368417,263.470768263554,79916381
2018-11-23,263.18,264.8234,263.07,263.25,42807878,0,1,259.215838473279,260.834484680996,259.10749535362,259.284784094881,42807878
2018-11-21,265.86,267.15,265.01,265.02,75563743,0,1,261.855470843172,263.126040155546,261.018274009438,261.028123383952,75563743
2018-11-20,265.36,267,263.15,264.12,136021311,0,1,261.363002117446,262.978299537828,259.186290349736,260.141679677645,136021311
2018-11-19,273.05,273.38,268.07,269.1,102876084,0,1,268.937171119116,269.262200478095,264.032182610882,265.046668185878,102876084
2018-11-16,271.79,274.75,271.21,273.73,126653240,0,1,267.696149930286,270.611564786585,267.124886208443,269.606928586104,126653240
2018-11-15,268.78,273.54,267.0102,273.02,135101437,0,1,264.731488201414,269.419790470328,262.988345899833,268.907622995572,135101437
2018-11-14,274.16,274.61,268.45,270.2,125335931,0,1,270.030451690228,270.473673543382,264.406458842434,266.130099382476,125335931
2018-11-13,273.09,275.325,271.25,272.06,98176610,0,1,268.976568617174,271.17790382117,267.164283706501,267.962083042178,98176610
2018-11-12,277.19,277.46,271.99,272.57,99673574,0,1,273.014812168129,273.280745280022,267.893137420576,268.464401142419,99673574
2018-11-09,279.03,279.24,276.18,277.76,98812561,0,1,274.827097078802,275.033933943607,272.020025342162,273.576226515457,98812561
2018-11-08,280.11,281.22,279.22,280.5,65584886,0,1,275.890829526371,276.984110097483,275.014235194578,276.274955132437,65584886
2018-11-07,277.56,281.1,277.08,281.01,102752099,0,1,273.379239025167,276.865917603309,272.90646904847,276.777273232678,102752099
2018-11-06,273.32,275.3,273.25,275.12,59860017,0,1,269.203104231008,271.153280384884,269.134158609406,270.975991643623,59860017
2018-11-05,272.44,274.01,271.35,273.39,65622482,0,1,268.33635927373,269.88271107251,267.262777451647,269.27204985261,65622482
2018-11-02,274.75,275.23,269.59,271.89,122634107,0,1,270.611564786585,271.084334763283,265.52928753709,267.794643675431,122634107
2018-11-01,271.6,273.73,270.38,273.51,99495037,0,1,267.50901181451,269.606928586104,266.307388123738,269.390242346784,99495037
2018-10-31,270.65,273.23,270.12,270.63,128296325,0,1,266.57332123563,269.114459860377,266.05130438636,266.553622486601,128296325
2018-10-30,263.67,268.12,263.12,267.77,157115995,0,1,259.698457824491,264.081429483455,259.156742226192,263.736701375447,157115995
2018-10-29,268.8,270.25,259.85,263.86,160749101,0,1,264.751186950443,266.179346255049,255.935996759942,259.885595940267,160749101
2018-10-26,265.92,271,262.29,265.33,201520963,0,1,261.914567090259,266.918049343638,258.339244141487,261.333453993902,201520963
2018-10-25,267.38,271.81,266.23,270.08,138061545,0,1,263.35257576938,267.715848679315,262.21989770021,266.011906888302,138061545
2018-10-24,273.33,273.76,264.7,265.32,177362361,0,1,269.212953605523,269.636476709647,260.712943399487,261.323604619388,177362361
2018-10-23,270.95,274.87,268.61,273.61,145624229,0,1,266.868802471066,270.72975728076,264.564048834667,269.488736091929,145624229
2018-10-22,277,277.36,274.41,275.01,82351338,0,1,272.827674052353,273.182251534876,270.276686053091,270.867648523963,82351338
2018-10-19,277.13,279.3,275.47,276.25,139851825,0,1,272.955715921042,275.093030190694,271.320719751631,272.088970963764,139851825
2018-10-18,279.4,280.07,274.97,276.4,134471672,0,1,275.19152393584,275.851432028313,270.828251025905,272.236711581482,134471672
2018-10-17,280.44,281.15,277.56,280.45,110625987,0,1,276.21585888535,276.915164475882,273.379239025167,276.225708259865,110625987
2018-10-16,276.6,280.82,276.07,280.4,118212167,0,1,272.433699071772,276.590135116902,271.911682222503,276.176461387292,118212167
2018-10-15,275.55,277.04,274.3,274.4,102111933,0,1,271.399514747747,272.867071550412,270.168342933432,270.266836678577,102111933
2018-10-12,276.77,277.09,272.37,275.95,182971381,0,1,272.601138438519,272.916318422984,268.267413652128,271.793489728328,182971381
2018-10-11,277.08,278.9,270.36,272.17,274840491,0,1,272.90646904847,274.699055210113,266.287689374709,268.070426161838,274840491
2018-10-10,286.83,286.91,277.88,278.3,214436855,0,1,282.509609200132,282.588404196248,273.694419009632,274.108092739242,214436855
2018-10-09,287.39,288.86,286.77,287.4,74311194,0,1,283.061174172945,284.509032226581,282.450512953045,283.07102354746,74311194
2018-10-08,287.05,288.22,285.5,287.82,87705879,0,1,282.726295439452,283.878672257651,281.1996423897,283.48469727707,87705879
