,raw-s-delta,volume-delta,ewm_last20_volume_base_s,ewm_last20_raw_s,ewm_volume_base_s,mean_volume_base_s,mean_s_dispersion,daily_sd_s_dispersion,volume_base_s_coff,raw_s_coff,volume_base_s_delta,s_dispersion_delta,volume_base_s_z,raw_s_z,s_volume_z,s_dispersion_z,volume_base_s_MACD_ewma12-ewma26,raw_s_MACD_ewma12-ewma26,s_volume_MACD_ewma12-ewma26,s_dispersion_MACD_ewma12-ewma26
4.4044044044044046e-07,-0.03167729603320102,0.00144325012505574,0.012321271466223591,-0.0033492707392244626,-0.12042595289889578,0.040918749541762965,0.0,0.011455339026370182,0.007783814876652959,-0.0034839722443799756,0.04511254834745534,0.0894715992302168,-8.98453695548305e-06,0.0004053640275323264,-0.0003135864088819183,5.7905430513614364e-05,-0.0,-0.022840329168462504,-0.001034018473498674,0.0
4.6046046046046046e-07,-0.031394961559343286,0.0014341936508048604,0.012067413552412505,-0.003336837039549876,-0.11326813670570883,0.03193730143274199,0.0,0.011436088469654477,0.008016657939745427,-0.0035247426348815705,0.04473609966546089,0.08917226479724567,0.0,0.00039716373362804494,-0.00031344243644512514,6.082802316825604e-05,-0.0,-0.02167962635964764,-0.0010122864731037426,0.0
4.804804804804805e-07,-0.031106175846044432,0.0014249485923100757,0.011803334709692052,-0.0033224185705607945,-0.10590933059682651,0.022702507282510387,0.0,0.01141922598480726,0.008253549545393143,-0.00356526015143766,0.04434796769036847,0.08887067921669521,1.028765439204801e-05,0.0003880001592662784,-0.0003132974152281669,6.385429335786276e-05,-0.0,-0.02051966773640036,-0.0009909702298881175,0.0
5.005005005005005e-07,-0.030740607056795228,0.001415697118116038,0.011476109664596484,-0.0032732233768670654,-0.09851403074388419,0.013371994649608301,0.0,0.011426774532933679,0.00845208891278168,-0.0035839110614911975,0.043822798423911215,0.08855910754280957,4.058739829677165e-05,0.0003617658958316554,-0.00031324822252738787,6.763727648256237e-05,-0.0,-0.019387399697941152,-0.0009603798218704473,0.0
5.205205205205205e-07,-0.03037194578141185,0.0014062528308715183,0.011141975827378584,-0.0032238470120501627,-0.09091630494349714,0.003787791409211106,0.0,0.01143557943694857,0.008656835456747952,-0.0036034635234468483,0.043292010875974854,0.08824576183392026,7.119872741757251e-05,0.0003354201613328037,-0.0003131929968000861,7.148804085567415e-05,-0.0,-0.01825444692996001,-0.0009306817737008681,0.0
5.405405405405406e-07,-0.03004122621222093,0.0014014951935103718,0.010900938673211683,-0.003180280405021309,-0.0875758596597812,0.0,0.0,0.011350017711206159,0.008713915928866861,-0.003608361035858402,0.04282388417025516,0.08798048945067341,9.289051247892276e-05,0.00031057301421155947,-0.0003136290105794781,7.220861838486242e-05,-0.0,-0.017145375711289757,-0.0008718595915083025,0.0
5.605605605605605e-07,-0.02975131436413096,0.0013997214247837362,0.010751546693886234,-0.0031442953249732567,-0.08714419563572032,0.0,-0.0,0.011222744710935362,0.008682240676118516,-0.003604685740964911,0.04242794591972458,0.08774535989466568,0.00010735417018384216,0.00028880225771350196,-0.00031426068642422206,7.133467048269488e-05,-0.0,-0.016047173141453167,-0.0007977934927794821,0.0
5.805805805805806e-07,-0.02946164329028543,0.0013979477089770616,0.010602352665344697,-0.0031084049110281344,-0.08671260578708453,0.0,-0.0,0.011095436593159706,0.008650690826174777,-0.003601075571177799,0.0420324238187935,0.08751025114449466,0.00012176635392604478,0.0002670772740116184,-0.0003148919373722042,7.045938346359986e-05,-0.0,-0.014948928981581953,-0.0007237567791354493,0.0
6.006006006006006e-07,-0.02917196464567908,0.0013961739672077177,0.010453143468141758,-0.0030725074091075204,-0.08628100853693606,0.0,-0.0,0.010968131586078707,0.008619131502834925,-0.003597460534643218,0.04163688771717192,0.08727514033612391,0.00013618175093125818,0.00024534948329815986,-0.0003155231994568177,6.95842207919975e-05,-0.0,-0.013850688097336396,-0.0006497186882225414,0.0
6.206206206206206e-07,-0.028882268885668617,0.0013944001799087594,0.010303904824955579,-0.0030365961107954183,-0.08584939730059366,0.0,-0.0,0.010840832524302733,0.008587553759119697,-0.003593836023084198,0.04124132045989371,0.08704002563542221,0.00015060354819179276,0.0002236160877686913,-0.00031615448792286283,6.870929467717153e-05,-0.0,-0.0127524535521499,-0.000575677729290337,0.0
6.406406406406407e-07,-0.028592505676339718,0.0013926262151141501,0.010154550849887846,-0.003000630769475278,-0.08541773134934758,0.0,-0.0,0.010713556732736672,0.00855590386265479,-0.0035901743957434205,0.040845630495424334,0.08680489570712711,0.00016505044125737656,0.00020186071311530872,-0.00031678588053086283,6.783529426586244e-05,-0.0,-0.011654243831962428,-0.0005016255039173113,0.0
6.606606606606607e-07,-0.028302840330351083,0.0013908525076443273,0.010005364135718663,-0.0029647438050992916,-0.08498614474176515,0.0,-0.0,0.010586247195095244,0.008524358606795342,-0.003586566596340443,0.04045011856107931,0.08656978786086354,0.00017946093596054723,0.00018013721670969937,-0.00031741712201865615,6.69599514351429e-05,-0.0,-0.010555998109502302,-0.00042758962135671665,0.0
6.806806806806807e-07,-0.02801312399804611,0.0013890786660343388,0.00985609025175394,-0.00292881599399302,-0.08455451678083055,0.0,-0.0,0.010458955245204814,0.008492758816574587,-0.003582930744119702,0.04005451387108494,0.08633466850562357,0.00019389039896832222,0.00015839710765967852,-0.0003180484422324479,6.608530825293993e-05,-0.0,-0.009457771150141858,-0.00035354522286808236,0.0
7.007007007007007e-07,-0.02772342184405685,0.0013873048616506866,0.009706840580254393,-0.002892899528808397,-0.08412290030372413,0.0,-0.0,0.010331658410730518,0.008461174174135574,-0.0035793026840931995,0.039658934971812373,0.0860995523464482,0.00020831459220804646,0.00013666161401885084,-0.000318679740547145,6.521047076735363e-05,-0.0,-0.00835953897923527,-0.0002795031910875908,0.0
7.207207207207208e-07,-0.027433770577129774,0.0013855311909713886,0.00955767784455544,-0.0028570238012812356,-0.0836913250630241,0.0,-0.0,0.01020434403716799,0.008429643920138724,-0.0035757026020084796,0.039263448641041206,0.08586444766375129,0.00022271986553328642,0.00011494269084988155,-0.0003193109602731119,6.433493558649811e-05,-0.0,-0.007261288095903265,-0.00020546965539848126,0.0
7.407407407407407e-07,-0.027144034366321117,0.0013837572965410775,0.00940836978279763,-0.002821079976583539,-0.08325968087040252,0.0,-0.0,0.010077058987469105,0.00839802274932872,-0.0035720557520332813,0.038867807767886314,0.08562932379124716,0.0002371567581393322,9.319607549955658e-05,-0.00031994231113278396,6.346056694899848e-05,-0.0,-0.0061630684941496065,-0.0001314219269908498,0.0
7.607607607607608e-07,-0.02685436325098068,0.0013819835723404205,0.009259172633548035,-0.0027851881275575228,-0.08282808925964837,0.0,-0.0,0.009949751568145046,0.008366470969351579,-0.0035684445982335556,0.03847228527929803,0.08539421455299682,0.0002515695010749627,7.147061191637631e-05,-0.00032057356138678205,6.258530854064527e-05,-0.0,-0.0050648250205404,-5.738505185299462e-05,-0.0
7.807807807807808e-07,-0.02656922576200946,0.0013787985697179365,0.00911190845363074,-0.0027499546080517264,-0.08240050301110236,0.0,-0.0,0.009825253473184954,0.00833532646496625,-0.0035651025074683027,0.03808129840367265,0.08516199524607611,0.0002656440013147741,5.0322023834289547e-05,-0.00032068238275455806,6.176015370295118e-05,-0.0,-0.003977743996628094,-0.0,-0.0
8.008008008008008e-07,-0.026298844880260453,0.0013707542756632865,0.00897040695491134,-0.002716562784019168,-0.08198636911371697,0.0,-0.0,0.009710599854379443,0.008305029393140559,-0.0035623998482473174,0.03770447655446321,0.08493966464432277,0.0002787724732022194,3.096542965371735e-05,-0.0003189920017698676,6.111350837526767e-05,-0.0,-0.002929228262606165,-0.0,-0.0
8.208208208208208e-07,-0.02602854721586325,0.0013627107525275432,0.008828946165998835,-0.002683191096107394,-0.08157224332799563,0.0,-0.0,0.009595938560712156,0.008274759064389904,-0.003559711211849447,0.03732779772198697,0.08471733544226273,0.00029188792821220844,1.162040744215826e-05,-0.00031730175971012085,6.046661880352713e-05,-0.0,-0.0018806972138934945,-0.0,-0.0
8.408408408408409e-07,-0.02579734412142625,0.001355034710703428,0.008715267324594425,-0.0026643265004048385,-0.08116391982002756,0.0,-0.0,0.009476922176140747,0.00826161349057414,-0.0035661078642242263,0.03701114265946343,0.0844969748412551,0.0002969153347366517,0.0,-0.0003156821344683938,5.968791727852072e-05,-0.0,-0.0008579019118815676,-0.0,-0.0
8.608608608608609e-07,-0.02562022557316254,0.0013481373443016878,0.008641500381185739,-0.002666542082956336,-0.0807646747530941,0.0,-0.0,0.009350414983141517,0.008272680430866323,-0.003584992867509273,0.03676070041666909,0.0842821665370658,0.00029060848045849176,0.0,-0.0003142634901649191,5.8681410762207955e-05,-0.0,-0.0,-0.0,-0.0
8.808808808808809e-07,-0.025453095539092103,0.0013436121681118726,0.00855500788618265,-0.0026620659166363084,-0.08035567379801037,0.0,-0.0,0.009208811315686868,0.008276997328519468,-0.0035971597094850657,0.03643095517250397,0.08408681275999447,0.00028821860746245097,-0.0,-0.00031371147360467283,5.7153086257858495e-05,-0.0,-0.0,-0.0,-0.0
9.00900900900901e-07,-0.025285794894113745,0.0013390869659318221,0.008468482684272756,-0.002657631383383593,-0.07994611211462536,0.0,-0.0,0.009067091578499298,0.008281328350153327,-0.0036093448423061268,0.03610093873607831,0.08389151653053123,0.00028582188710721734,-0.0,-0.00031315979205772955,5.562135044947371e-05,-0.0,-0.0,-0.0,-0.0
9.209209209209209e-07,-0.02508587283010018,0.0013343045296776376,0.008359068756224147,-0.0026411170749180523,-0.07953321063749723,0.0,-0.0,0.008928938217816831,0.008271399351754421,-0.00361386797456576,0.03571814794747056,0.08369497657263357,0.00029021233504149317,-6.349192722134491e-06,-0.00031256736850966373,5.419588151450753e-05,-0.0,-0.0,-0.0,-0.0
9.40940940940941e-07,-0.02484936750430348,0.001329305895309,0.008218825124471953,-0.002608368713724437,-0.07911130582875935,0.0,-0.0,0.008793826504563316,0.008243070395567535,-0.0036084542107865784,0.03527870773363004,0.08349716407397145,0.0003032978290127673,-2.1102862150832885e-05,-0.0003119547071976864,5.285378555107905e-05,-0.0,-0.0,-0.0,-0.0
9.60960960960961e-07,-0.024612860534881147,0.0013243072286269887,0.008078578588454396,-0.0025756189875614966,-0.07868939969736781,0.0,-0.0,0.008658715451884888,0.008214739607814043,-0.0036030395091086647,0.0348392645574501,0.08329935121391577,0.0003163839546413049,-3.5857083283698195e-05,-0.0003113420384217311,5.151171472774628e-05,-0.0,-0.0,-0.0,-0.0
9.80980980980981e-07,-0.024376450878158713,0.0013193104748112923,0.007938503966088731,-0.0025429500590603885,-0.0782675718549043,0.0,-0.0,0.008523565297890279,0.008186517237278276,-0.0035976803252262966,0.03439999676689284,0.08310155974492876,0.0003294326888398818,-5.0578645778186306e-05,-0.00031072981148189165,5.01681558074157e-05,-0.0,-0.0,-0.0,-0.0
1.001001001001001e-06,-0.024139942362965343,0.0013143117777353534,0.00779825469814852,-0.0025101990489324348,-0.0778456644792911,0.0,-0.0,0.008388454866594076,0.008158184726651205,-0.0035922647413100224,0.033960550804692284,0.08290374654490697,0.00034251940862044873,-6.533338585585572e-05,-0.00031011713568515343,4.882610863284343e-05,-0.0,-0.0,-0.0,-0.0
1.021021021021021e-06,-0.023903432235301572,0.001309313048956852,0.007658002580771442,-0.002477446699606024,-0.07742375580597166,0.0,-0.0,0.008253345083404863,0.00812985041903717,-0.003586848237202953,0.03352110193628579,0.0827059329903066,0.00035560674812482637,-8.008866721418143e-05,-0.0003095044525654597,4.748408612395686e-05,-0.0,-0.0,-0.0,-0.0
1.041041041041041e-06,-0.02366692057652866,0.0013043142900742335,0.007517747757581011,-0.002444693078583779,-0.07700184590034116,0.0,-0.0,0.008118235915657,0.008101514405013336,-0.0035814308592876857,0.033081650308300715,0.08250811909899533,0.0003686946761104638,-9.484446256483316e-05,-0.00030889176249198957,4.614208703764037e-05,-0.0,-0.0,-0.0,-0.0
1.0610610610610611e-06,-0.02343051235449734,0.001299317564445506,0.007377675667865036,-0.0024120253404198793,-0.07658001921105254,0.0,-0.0,0.007983085185640119,0.00807329363171012,-0.0035760724933136816,0.03264238510331641,0.08231032794508614,0.0003817428593812643,-0.00010956554386004242,-0.00030827954206221776,4.4798506196230156e-05,-0.0,-0.0,-0.0,-0.0
1.0810810810810812e-06,-0.023193999639904244,0.0012943187847953407,0.007237418977715062,-0.0023792708419619834,-0.07615810845504396,0.0,-0.0,0.007847976442548015,0.00804495644030698,-0.0035706545124957775,0.03220293157229557,0.08211251382141783,0.00039483119336551425,-0.0001243216938159682,-0.00030766684719128604,4.345652327202769e-05,-0.0,-0.0,-0.0,-0.0
1.1011011011011012e-06,-0.02295748533417119,0.0012893199738583984,0.00709715947536016,-0.0023465150218084504,-0.07573619641824056,0.0,-0.0,0.007712868339099782,0.008016617475401657,-0.0035652356235141825,0.03176347517347535,0.08191469934778978,0.00040792013895810553,-0.0001390783779631545,-0.00030705414509330214,4.211456469164069e-05,-0.0,-0.0,-0.0,-0.0
1.121121121121121e-06,-0.02272097083248317,0.0012843211590583222,0.006956899625370591,-0.0023137590382838317,-0.07531428422298227,0.0,-0.0,0.007577760314737552,0.007988278291275363,-0.003559816622278597,0.03132401842136791,0.08171688483086166,0.000421009160105081,-0.00015383512809781153,-0.0003064414421025524,4.077260912172859e-05,-0.0,-0.0,-0.0,-0.0
1.1411411411411411e-06,-0.022484566688593898,0.001279324513571369,0.006816834737305874,-0.0022810946848491574,-0.07489246081302353,0.0,-0.0,0.007442607946757331,0.007960062059716576,-0.0035544605820276003,0.03088476056614172,0.08151909457296076,0.0004340557768977843,-0.00016855484118353736,-0.0003058292401831302,3.942896594488252e-05,-0.0,-0.0,-0.0,-0.0
1.1611611611611612e-06,-0.022248052075013687,0.0012743256965516423,0.006676574687029406,-0.002248338607216306,-0.07447054852629771,0.0,-0.0,0.007307499967980774,0.007931722749305694,-0.0035490415161314164,0.03044530361215738,0.08132128003103085,0.0004471448415058369,-0.00018331162927162772,-0.00030521653667885975,3.808701211104827e-05,-0.0,-0.0,-0.0,-0.0
1.1811811811811812e-06,-0.022011536404508546,0.0012693268587411768,0.006536312767650927,-0.0022155816511426436,-0.07404863538819946,0.0,-0.0,0.00717239241434953,0.00790338226016622,-0.003543621846642131,0.030005844753130295,0.08112346525647127,0.00046023431257110307,-0.0001980687723650637,-0.0003046038283717183,3.674507445804656e-05,-0.0,-0.0,-0.0,-0.0
1.2012012012012013e-06,-0.021775135456768437,0.0012643302760587467,0.006396253523105208,-0.002182919950130837,-0.07362681454800325,0.0,-0.0,0.007037238762799029,0.00787516958771686,-0.0035382676289308574,0.029566592658056657,0.08092567570070211,0.0004732797017816038,-0.00021278741324172787,-0.0003039916409580749,3.540138243306577e-05,-0.0,-0.0,-0.0,-0.0
1.2212212212212213e-06,-0.02153862018799113,0.001259331446117762,0.006255992309891501,-0.0021501633259805083,-0.07320490173114304,-0.0,-0.0,0.006902131048594286,0.00784682954395494,-0.003532848187517427,0.029127134522769497,0.08072786101390195,0.00048636901911812137,-0.0002275444220556159,-0.00030337893446752813,3.405943867066216e-05,-0.0,-0.0,-0.0,-0.0
1.2412412412412412e-06,-0.02130210410984714,0.0012543326002471778,0.006115729664255888,-0.002117406028630769,-0.07278298826170841,-0.0,-0.0,0.006767023660220833,0.007818488596863139,-0.0035274282835374864,0.02868767492855718,0.08053004614878763,0.000499458647907791,-0.00024230170289419827,-0.0003027662242967344,3.271750730975376e-05,-0.0,-0.0,-0.0,-0.0
1.2612612612612613e-06,-0.02106558728179157,0.0012493337396131282,0.005975465690902802,-0.002084648107294667,-0.07236107418734893,-0.0,-0.0,0.006631916573867904,0.007790146812476371,-0.0035220079508067326,0.02824821398254803,0.08033223111837735,0.0005125485653645167,-0.00025705923585468075,-0.00030215351071494797,3.1375587444316095e-05,-0.0,-0.0,-0.0,-0.0
1.2812812812812813e-06,-0.020829195246461766,0.0012443373320786535,0.00583542218561673,-0.0020519938036258566,-0.0719392605142207,-0.0,-0.0,0.006496759342528742,0.007761944066034444,-0.0035166588159741053,0.027808977949763277,0.08013444352086263,0.0005255905310533612,-0.0002717748865254609,-0.0003015413637554619,3.0031759184167416e-05,-0.0,-0.0,-0.0,-0.0
1.3013013013013014e-06,-0.020592685320792028,0.0012393386070842015,0.005695170400915841,-0.0020192416108804376,-0.07151735199002582,-0.0,-0.0,0.006361649483959619,0.0077336099684639165,-0.003511242419486336,0.02736952944342408,0.07993663000691756,0.0005386777972624572,-0.00028653010380490495,-0.000300928681502246,2.8689733817579116e-05,-0.0,-0.0,-0.0,-0.0
1.3213213213213214e-06,-0.020356178355947042,0.0012343399402604419,0.00555492384296,-0.0019864918746881986,-0.07109544584569269,-0.0,-0.0,0.006226538436626967,0.0077052791671750704,-0.0035058277109533188,0.026930086273028904,0.07973881714321332,0.0005517639264975419,-0.0003012843280121793,-0.0003003160126841536,2.7347663211435664e-05,-0.0,-0.0,-0.0,-0.0
1.3413413413413413e-06,-0.020119673968481664,0.0012293413240659654,0.005414681833819057,-0.001953744276433898,-0.0706735417724419,-0.0,-0.0,0.006091426354730323,0.0076769512346371825,-0.003500414471448403,0.026490647747454677,0.07954100484537918,0.0005648490661886207,-0.0003160376879151063,-0.00029970335555908707,2.600555323443033e-05,-0.0,-0.0,-0.0,-0.0
1.3613613613613613e-06,-0.019883169761849333,0.0012243427113884627,0.005274440139262899,-0.0019209968260769893,-0.07025163784197251,-0.0,-0.0,0.005956314201339968,0.007648623500540605,-0.0034950013335727603,0.026051209547393664,0.0793431925865395,0.0005779341372679039,-0.0003307909878784394,-0.00029909069924485224,2.466344053878586e-05,-0.0,-0.0,-0.0,-0.0
1.3813813813813814e-06,-0.01964679673193369,0.001219346677355831,0.005134430198035958,-0.001888358297277527,-0.06982983945271788,-0.0,-0.0,0.005821149336073843,0.007620441921358821,-0.003489663038002517,0.025612007766948594,0.0791454091650321,0.0005909688023017301,-0.0003455002619410304,-0.00029847863855378366,2.331932175581211e-05,-0.0,-0.0,-0.0,-0.0
1.4014014014014014e-06,-0.019410297196899653,0.0012143481564408315,0.00499419674773932,-0.0018556147217193893,-0.06940793927580935,-0.0,-0.0,0.005686035307650359,0.007592119386584728,-0.0034842525625941342,0.02517257798574936,0.07894759793175449,0.0006040520799093714,-0.00036025199541826053,-0.00029786600343225566,2.197713770511347e-05,-0.0,-0.0,-0.0,-0.0
1.4214214214214215e-06,-0.01917379823408813,0.001209349646724122,0.004853964301881511,-0.001822871618297759,-0.06898603955568477,-0.0,-0.0,0.005550921050846411,0.007563797485323831,-0.003478842411608654,0.024733149235330643,0.07874978682326068,0.0006171351387998297,-0.00037500353784600303,-0.00029725337089530306,2.0634944965788242e-05,-0.0,-0.0,-0.0,-0.0
