date,signal,Adj_Close,rtnSPY,cRtn-SPY,position,rtnPort,cRtn-Port
2018-05-11,0.0008550134992602314,266.33057542781,0.003051246231897231,0.04889258074027647,1.0,0.003051246231897231,0.23616627132715773
2018-05-14,0.0008550134992602314,266.457469233218,0.00047645226314751987,0.049392327984168816,1.0,0.00047645226314751987,0.23675524554475813
2018-05-15,0.0009234735833367764,264.622389585777,-0.006886951425012611,0.042165213995560835,1.0,-0.006886951425012611,0.22823777224406183
2018-05-16,0.0008550134992602314,265.735150648587,0.0042050903725563415,0.0465476129035467,1.0,0.0042050903725563415,0.23340262307533544
2018-05-17,0.000820275860701774,265.510646223634,-0.0008448427857776775,0.04566344470281236,0.75,-0.0006336320893332581,0.23262109959428723
2018-05-18,0.0009234735833367764,264.84689401072995,-0.0024999080916137117,0.04304938219629517,1.0,-0.0024999080916137117,0.2295396601335178
2018-05-21,0.0008550134992602314,266.838150649442,0.00751851988353458,0.05089156971584652,1.0,0.00751851988353458,0.2387839785158259
2018-05-22,0.0009234735833367764,266.09630994090196,-0.002780114862640626,0.04796997044385565,1.0,-0.002780114862640626,0.23534001676555305
2018-05-23,0.0008550134992602314,266.828389587488,0.002751183008695701,0.05085312762016403,1.0,0.002751183008695701,0.2387386632296402
2018-05-24,0.000885052669953675,266.281770118037,-0.002048580626282215,0.048700370261853365,1.0,-0.002048580626282215,0.23620100720312132
2018-05-25,0.000885052669953675,265.647301090997,-0.002382697947211132,0.04620163404239097,1.0,-0.002382697947211132,0.233255513600918
2018-05-29,0.0009234735833367764,262.592088699246,-0.011501010472169115,0.034169258093269095,1.0,-0.011501010472169115,0.21907182902413358
2018-05-30,0.0008550134992602314,266.09630994090196,0.013344732733625575,0.04796997044385565,1.0,0.013344732733625575,0.23534001676555283
2018-05-31,0.0009234735833367764,264.466212594505,-0.006125967499357565,0.041550140464613916,1.0,-0.006125967499357565,0.22777236397219114
2018-06-01,0.0008550134992602314,267.06265507439497,0.009817671809256634,0.05177573791658063,1.0,0.009817671809256634,0.2398262300981453
2018-06-04,0.0008550134992602314,268.331593128477,0.004751461988305783,0.05677321035551364,1.0,0.004751461988305783,0.24571721730256102
2018-06-05,0.0008550134992602314,268.526814367566,0.0007275372862840523,0.0575420522691934,1.0,0.0007275372862840523,0.24662352302631474
2018-06-06,0.0008550134992602314,270.771858617095,0.008360596146856247,0.06638373427653366,1.0,0.008360596146856247,0.25704603884950883
2018-06-07,0.0008550134992602314,270.742575431232,-0.00010814708002726547,0.06626840798948308,1.0,-0.00010814708002726547,0.25691009299094736
2018-06-08,0.0008550134992602314,271.54298251149896,0.0029563399069838514,0.06942065983557844,1.0,0.0029563399069838514,0.26062594645834736
2018-06-11,0.0008550134992602314,271.904141803814,0.0013300262410564923,0.07084301737588761,1.0,0.0013300262410564923,0.26230261204729355
2018-06-12,0.0008550134992602314,272.255540034175,0.001292360712234153,0.07222693282051451,1.0,0.001292360712234153,0.26393396235005406
2018-06-13,0.0009234735833367764,271.386805520227,-0.003190879105119171,0.06880558630463152,1.0,-0.003190879105119171,0.2599009018793408
2018-06-14,0.0008550134992602314,272.07007985704,0.0025177139157639417,0.07149653300251702,1.0,0.0025177139157639417,0.263072971912486
2018-06-15,0.000885052669953675,271.724538263852,-0.0012700462813461932,0.07013568281530191,1.0,-0.0012700462813461932,0.2614688107814396
2018-06-18,0.000885052669953675,271.165656198358,-0.0020567964493192203,0.06793463154259771,1.0,-0.0020567964493192203,0.25887422621049727
2018-06-19,0.0009234735833367764,270.126331655509,-0.003832803008389729,0.0638414484740577,1.0,-0.003832803008389729,0.25404920928909336
2018-06-20,0.0008550134992602314,270.587164235829,0.0017059891107087388,0.06565635040067508,1.0,0.0017059891107087388,0.2561886035844334
2018-06-21,0.0009234735833367764,268.890908142311,-0.006268797333045861,0.058975966713340044,1.0,-0.006268797333045861,0.2483138118164807
2018-06-22,0.0008550134992602314,269.381155568183,0.0018232205367558763,0.06090671344378262,1.0,0.0018232205367558763,0.25058976319450044
2018-06-25,0.0009234735833367764,265.71410482266003,-0.013612870350148798,0.04646472790007006,1.0,-0.013612870350148798,0.2335656468869105
2018-06-26,0.0008550134992602314,266.30240173370703,0.0022140221402233706,0.04878162397660368,1.0,0.0022140221402233706,0.23629678854053715
2018-06-27,0.0009234735833367764,264.096288317282,-0.008284241531666847,0.04009326368960764,1.0,-0.008284241531666847,0.2260550073394434
2018-06-28,0.0008550134992602314,265.606250388968,0.005717467978466839,0.046039963619372015,1.0,0.005717467978466839,0.2330649375837457
2018-06-29,0.0008550134992602314,265.98864338114896,0.001439698770721476,0.047545946069120326,1.0,0.001439698770721476,0.23484017965860482
2018-07-02,0.0008550134992602314,266.55733039516,0.0021380123857248634,0.04978561227643197,1.0,0.0021380123857248634,0.23748028325710568
2018-07-03,0.0009234735833367764,265.616055337486,-0.003531229309202022,0.046078578553982785,1.0,-0.003531229309202022,0.23311045661130847
2018-07-05,0.0008550134992602314,267.78294895984,0.008157991878920079,0.054612479102538414,1.0,0.008157991878920079,0.24317016170215489
2018-07-06,0.0008550134992602314,270.047892067369,0.008458130423639076,0.06353252899718509,1.0,0.008458130423639076,0.2536850570686082
2018-07-09,0.0008550134992602314,272.479519299695,0.009004429598433727,0.07310903278018444,1.0,0.009004429598433727,0.26497377590359084
2018-07-10,0.0008550134992602314,273.460014151439,0.0035984166966529507,0.07697052624106981,1.0,0.0035984166966529507,0.2695256786596305
2018-07-11,0.0009234735833367764,271.459804653881,-0.007314449623520791,0.06909307958086286,1.0,-0.007314449623520791,0.2602397970373087
2018-07-12,0.0008550134992602314,273.920846731759,0.009065953911725266,0.07878542816768741,1.0,0.009065953911725266,0.271665072954971
2018-07-13,0.0008550134992602314,274.136555599142,0.0007874861295031899,0.07963495672907972,1.0,0.0007874861295031899,0.27266649156129663
2018-07-16,0.0008550134992602314,273.891431886206,-0.0008941664580276454,0.07866958336385843,1.0,-0.0008941664580276454,0.2715285158722869
2018-07-17,0.0008550134992602314,274.99939106867697,0.004045249516718252,0.08303307097465984,1.0,0.004045249516718252,0.2766721659866127
2018-07-18,0.0008550134992602314,275.577883031206,0.002103611794487703,0.08531135211658247,1.0,0.002103611794487703,0.27935778861267635
2018-07-19,0.0009234735833367764,274.538558488357,-0.003771436703907338,0.08121816904804269,1.0,-0.003771436703907338,0.2745327716912729
2018-07-20,0.000885052669953675,274.224800135799,-0.001142857142856779,0.07998249114055955,1.0,-0.001142857142856779,0.27307616280934055
2018-07-23,0.0008550134992602314,274.734657458706,0.0018592677345539155,0.08199046774022034,1.0,0.0018592677345539155,0.2754431522424816
2018-07-24,0.0008550134992602314,276.117155199665,0.005032119914345934,0.08743517352006847,1.0,0.005032119914345934,0.2818613351284971
2018-07-25,0.000820275860701774,278.47034284385103,0.008522424629807679,0.09670275782619497,0.75,0.006391818472355759,0.2900547600893699
2018-07-26,0.000885052669953675,277.813411293183,-0.0023590718636649077,0.0941155572074035,1.0,-0.0023590718636649077,0.287011428202256
2018-07-27,0.0009234735833367764,275.930861177834,-0.006776311145620939,0.0867014897625018,1.0,-0.006776311145620939,0.27829023831678756
2018-07-30,0.0009234735833367764,274.48953374577,-0.0052235093454626735,0.08102509437499927,1.0,-0.0052235093454626735,0.27161307731072615
2018-07-31,0.0008550134992602314,275.84261664117696,0.004929451687801567,0.08635395535102197,1.0,0.004929451687801567,0.277881432540906
2018-08-01,0.000885052669953675,275.381784060857,-0.0016706359080091993,0.08453905342440482,1.0,-0.0016706359080091993,0.275746557933525
2018-08-02,0.0008940126689325516,276.881941184026,0.005447553941467342,0.0904471384195622,1.0,0.005447553941467342,0.2826962561235091
2018-08-03,0.0008550134992602314,278.068339954636,0.0042848542795408395,0.09511954550723223,1.0,0.0042848542795408395,0.28819242266591094
2018-08-06,0.0008550134992602314,279.08805460045,0.003667136812412375,0.09913549870655403,1.0,0.003667136812412375,0.2929164005205398
2018-08-07,0.0008550134992602314,280.00971976108997,0.0033024170882536286,0.10276530255978877,1.0,0.0033024170882536286,0.2971861497353021
2018-08-08,0.0008550134992602314,279.89206037888,-0.0004201974928240704,0.10230192334447974,1.0,-0.0004201974928240704,0.2966410753674573
2018-08-09,0.000885052669953675,279.50966738669996,-0.0013662159321790046,0.10079594089473498,1.0,-0.0013662159321790046,0.2948695836719726
2018-08-10,0.0009234735833367764,277.636922219869,-0.006700108745219202,0.09342048838444428,1.0,-0.006700108745219202,0.2861938166504936
2018-08-13,0.0009624727530090966,276.59759767702,-0.0037434665913271825,0.08932730531590449,1.0,-0.0037434665913271825,0.28137899306789094
2018-08-14,0.0008550134992602314,278.36248841016004,0.006380716058137503,0.09627799354550137,1.0,0.006380716058137503,0.28955510858551925
2018-08-15,0.0009234735833367764,276.283839324462,-0.007467418104968204,0.08809162740842158,1.0,-0.007467418104968204,0.2799254614203135
2018-08-16,0.0008550134992602314,278.51936758643905,0.008091418837392395,0.09689583249924305,1.0,0.008091418837392395,0.29028187440930786
2018-08-17,0.0008550134992602314,279.49986243818296,0.0035203830176715467,0.10075732596012799,1.0,0.0035203830176715467,0.2948241608079878
2018-08-20,0.0008550134992602314,280.097964297747,0.002139900371852077,0.10311283697126905,1.0,0.002139900371852077,0.29759495551118387
2018-08-21,0.0008550134992602314,280.754895848415,0.0023453635313452903,0.1057000375900603,1.0,0.0023453635313452903,0.30063828739829734
2018-08-22,0.0008550134992602314,280.588211723619,-0.0005936997974418379,0.10504358370171163,1.0,-0.0005936997974418379,0.29986609871052394
2018-08-23,0.000885052669953675,280.215623679956,-0.0013278820281658055,0.10357621618657409,1.0,-0.0013278820281658055,0.2981400298790242
2018-08-24,0.0008550134992602314,281.902074824956,0.006018405122642845,0.11021798493929813,1.0,0.006018405122642845,0.3059527624847558
2018-08-27,0.0008550134992602314,284.127798138415,0.00789537755208447,0.11898357509550839,1.0,0.00789537755208447,0.3162637526097607
2018-08-28,0.0008550134992602314,284.265067417659,0.00048312512940773544,0.11952418418003163,1.0,0.00048312512940773544,0.31689967270557506
2018-08-29,0.0008550134992602314,285.79463938637997,0.005380794701987268,0.12554811397901422,1.0,0.005380794701987268,0.323985639487518
2018-08-30,0.0009234735833367764,284.63765546132197,-0.004048305201042712,0.12099155169516917,1.0,-0.004048305201042712,0.3186257415370748
2018-08-31,0.0008550134992602314,284.64746040983897,3.4447123663516876e-05,0.12103016662977617,1.0,3.4447123663516876e-05,0.31867116440105936
2018-09-04,0.000885052669953675,284.15721298396704,-0.0017222968550854034,0.11909941989933381,1.0,-0.0017222968550854034,0.3164000212017195
2018-09-05,0.0009234735833367764,283.392426999607,-0.002691418515577859,0.1160874549998443,1.0,-0.002691418515577859,0.31285703781075
2018-09-06,0.0009234735833367764,282.53939647859,-0.0030100681590131684,0.11272795568887517,1.0,-0.0030100681590131684,0.30890524864389945
2018-09-07,0.000885052669953675,281.990319361613,-0.0019433647973358115,0.11056551935077796,1.0,-0.0019433647973358115,0.3063615682606369
2018-09-10,0.0008550134992602314,282.48056678748503,0.00173852573018074,0.11249626608122076,1.0,0.00173852573018074,0.30863271145997717
2018-09-11,0.0008550134992602314,283.412036896642,0.0032974661575844166,0.1161646848690625,1.0,0.0032974661575844166,0.31294788353872427
2018-09-12,0.0008550134992602314,283.480671536264,0.00024217263449211046,0.11643498941132435,1.0,0.00024217263449211046,0.3132658435866318
2018-09-13,0.0008550134992602314,285.15731773274604,0.005914499169893173,0.1230381432294374,1.0,0.005914499169893173,0.3210331533283739
2018-09-14,0.0008550134992602314,285.206342475334,0.0001719217412259333,0.12323121790248459,1.0,0.0001719217412259333,0.3212602676483114
2018-09-17,0.0009624727530090966,283.696380403648,-0.005294279427942916,0.11728451797272021,1.0,-0.005294279427942916,0.3142651465943427
2018-09-18,0.0008550134992602314,285.235757320886,0.005426142254785882,0.12334706270631002,1.0,0.005426142254785882,0.32139653624027065
2018-09-19,0.0008550134992602314,285.539710724927,0.001065621669933181,0.12454412567918571,1.0,0.001065621669933181,0.32280464502386286
2018-09-20,0.0008550134992602314,287.853678575043,0.008103839022044701,0.1336572502468758,1.0,0.008103839022044701,0.3335244409247493
2018-09-21,0.0008550134992602314,287.591886449627,-0.0009094624974463894,0.13262623149281816,1.0,-0.0009094624974463894,0.3323116504563002
2018-09-24,0.0009234735833367764,286.636497121718,-0.003322031576424078,0.1288636113875128,1.0,-0.003322031576424078,0.32788566908384675
2018-09-25,0.0008550134992602314,286.370564009826,-0.0009277712871960109,0.12781628414170698,1.0,-0.0009277712871960109,0.3266536948873917
2018-09-26,0.0009234735833367764,285.513668427062,-0.0029922613929503905,0.12444156301632892,1.0,-0.0029922613929503905,0.32268400025436517
2018-09-27,0.0008550134992602314,286.31146776273897,0.0027942596936678665,0.12758354475375033,1.0,0.0027942596936678665,0.3263799228437354
2018-09-28,0.0008550134992602314,286.341015886282,0.00010320272455000001,0.12769991444772666,1.0,0.00010320272455000001,0.3265168088655612
2018-10-01,0.0008550134992602314,287.335802712249,0.0034741331865710823,0.1316176941450029,1.0,0.0034741331865710823,0.33112530493378545
2018-10-02,0.0008940126689325516,287.16836334550203,-0.0005827306070683713,0.1309582658791244,1.0,-0.0005827306070683713,0.3303496174767573
2018-10-03,0.0008550134992602314,287.325953337735,0.0005487721223780273,0.1315789042470119,1.0,0.0005487721223780273,0.3310796762598447
2018-10-04,0.0009624727530090966,285.080295948423,-0.007815713698067328,0.1227348075046446,1.0,-0.007815713698067328,0.3206763386008815
2018-10-05,0.0009234735833367764,283.48469727707,-0.00559701492537279,0.11645084402980554,1.0,-0.00559701492537279,0.3132844934221457
2018-10-08,0.0008940126689325516,283.48469727707,0.0,0.11645084402980554,1.0,0.0,0.3132844934221457
2018-10-09,0.000885052669953675,283.07102354746,-0.0014592453616840695,0.11482166831410678,1.0,-0.0014592453616840695,0.3113680891165478
2018-10-10,-0.01189684562133583,274.10809273924195,-0.03166318719554606,0.07952286114062623,-1.0,0.03166318719554606,0.35289018240451075
2018-10-11,0.0003958302848510268,268.070426161838,-0.022026590010779334,0.05574465367101822,0.75,-0.0165199425080845,0.33054051437143617
2018-10-12,0.0008550134992602314,271.79348972832804,0.01388837858691061,0.07040723511230818,1.0,0.01388837858691061,0.3490195647602494
2018-10-15,0.0009234735833367764,270.266836678577,-0.0056169595941278905,0.06439480092342009,1.0,-0.0056169595941278905,0.3414421763733031
2018-10-16,0.001039159408733714,276.17646138729197,0.02186588921282695,0.0876687397191207,1.0,0.02186588921282695,0.3707740023872952
2018-10-17,0.0008550134992602314,276.225708259865,0.0001783166904436584,0.08786268920908635,1.0,0.0001783166904436584,0.371018434270747
2018-10-18,0.0009234735833367764,272.236711581482,-0.014441076840792322,0.07215278052198704,1.0,-0.014441076840792322,0.3512194517113003
2018-10-19,0.0008550134992602314,272.088970963764,-0.0005426917510857887,0.07157093205209408,1.0,-0.0005426917510857887,0.35048615606095
2018-10-22,0.0009234735833367764,270.867648523963,-0.004488687782804868,0.06676098470098313,1.0,-0.004488687782804868,0.34442424535139216
2018-10-23,0.0009624727530090966,269.488736091929,-0.005090723973675271,0.061330398981984446,1.0,-0.005090723973675271,0.33758015261479146
2018-10-24,-0.01189684562133583,261.323604619388,-0.030298600197359304,0.029173573545925535,-1.0,0.030298600197359304,0.37810695889078993
2018-10-25,0.001039159408733714,266.011906888302,0.017940600030152076,0.04763756499051519,1.0,0.017940600030152076,0.40283102463901876
2018-10-26,0.0008170648577365571,261.333453993902,-0.01758738151658923,0.029212363443916534,0.75,-0.013190536137441922,0.38432693131379314
2018-10-29,0.0009234735833367764,259.88559594026697,-0.005540270606414044,0.023510248438970205,1.0,-0.005540270606414044,0.376657385506568
2018-10-30,0.0009319203302099255,263.736701375447,0.01481846433715095,0.03867709855417156,1.0,0.01481846433715095,0.39705733387817266
2018-10-31,0.0008550134992602314,266.553622486601,0.010680808156252386,0.04977100938012158,1.0,0.010680808156252386,0.4119790352446109
2018-11-01,0.0008550134992602314,269.39024234678396,0.010641835716659775,0.06094250000205692,1.0,0.010641835716659775,0.4270050841730517
