Date,raw-s-delta,volume-delta,ewm_last20_volume_base_s,ewm_last20_raw_s,ewm_s_dispersion,mean_volume_base_s,mean_raw_s,mean_s_dispersion,daily_min_raw_s,daily_q1_raw_s,daily_mid_raw_s,daily_sd_s_dispersion,volume_base_s_coff,raw_s_coff,volume_base_s_deg,today_Return,todayclassret,volume_base_s_delta,s_dispersion_delta,volume_base_s_z,raw_s_z,s_volume_z,s_dispersion_z,volume_base_s_MACD_ewma12-ewma26,raw_s_MACD_ewma12-ewma26,s_volume_MACD_ewma12-ewma26,s_dispersion_MACD_ewma12-ewma26
2015-09-14,0.011141233541233482,-0.3094941094941095,-0.03461033932298729,-0.003353116178547651,0.9695193939226356,0.029288468468468457,0.048054054054053996,0.968291891891892,-1.625,-0.1,0.0,0.1208339733629739,0.41949993677368436,0.49753800891238475,2,-0.0037105315718575877,0,0.01922161976161975,0.010045738045738162,0.19292376061906963,-0.0037703670670362326,-1.0169011650065836,-0.2506944255861799,0.0002003222683038368,0.0007982363681772534,-0.03968480196367308,0.0009879920872574166
2015-09-15,0.043543168168168264,0.24254254254254248,0.08534914053424804,0.17670816796568287,0.965263095452507,0.054725341710758386,0.09159722222222226,0.9672037037037038,-1.375,-0.101,0.006,0.11133024489364624,0.7974647158482964,0.8880377288226557,2,0.012499423817650323,1,0.02543687324228993,-0.0010881881881882327,1.0465297355105774,0.787365477639819,-0.5001035773821637,-0.4120298478030081,0.002171256986943478,0.003491048635034036,-0.04829802961062368,0.0007465537526712973
2015-09-16,-0.04165662816281632,-0.006417308397506538,0.0092841364419176,-0.017760170939417518,0.969600871732392,0.02830440829797265,0.04994059405940594,0.9697079207920792,-1.083,-0.122,0.0,0.12523267434267532,0.3390665404137146,0.4714634463561308,2,0.008666663001778275,1,-0.026420933412785737,0.002504217088375449,0.13058473900231124,0.007260017903451983,-0.5253488153007573,-0.07082335560021924,0.0016848149174533145,0.0023988436003238925,-0.054969389383192624,0.0007389645764944719
2015-09-17,0.04460940594059405,0.024009900990099142,0.15660103429454691,0.22906868932269356,0.9579254567520732,0.04774201785714285,0.09455,0.957525,-1.325,-0.05025,0.056999999999999995,0.12625259587360618,0.37291317455806383,0.6851864709697648,2,-0.002247961912957167,0,0.019437609559170198,-0.012182920792079277,0.7984842113456528,0.8427584059092145,-0.47971900538594464,-1.4698695426413173,0.002764457773099853,0.004912413889461328,-0.057731318390843,-0.00020288921505251523
2015-09-18,-0.04062806691449814,0.4281598513011151,0.07210692099848301,0.20478075353068192,0.9684508066366327,0.012156116126748082,0.053921933085501854,0.9728698884758367,-1.3119999999999998,-0.201,0.0,0.09359663467640651,0.13251116071428584,0.6757500000000004,2,-0.01625694219710387,-1,-0.03558590173039476,0.015344888475836704,-0.5639625544904728,-0.032984751078598266,0.3953244664075483,0.44914766902117426,0.0008593332053266935,0.0037198061822516088,-0.026522908499360565,0.00023445144338196666
2015-09-21,-0.04224156778869821,-0.3577260613467772,-0.09851075602573647,-0.22852542880954568,0.9868704423299289,0.006705780242081615,0.011680365296803646,0.9867671232876712,-1.25,-0.246,0.0,0.06177738679863543,0.17836810645120021,0.3605360700574911,2,0.005167613279626395,1,-0.005450335884666467,0.01389723481183458,-0.721540629702271,-0.8634709017401686,-0.3643444652541922,1.9957602749000072,-0.001059547264207008,-0.0004937308531556342,-0.029204165385622982,0.0016391616621027616
2015-09-22,-0.0326565557729941,0.1593281148075667,-0.022309609285536026,-0.024696677002920157,0.983005373071468,-0.008253628117913839,-0.020976190476190457,0.9858809523809524,-1.3,-0.22474999999999998,0.0,0.0729885224992206,-0.3573088431260936,-0.7940809152724932,2,-0.012979756231000691,-1,-0.014959408359995454,-0.0008861709067188306,-1.2704341264965655,-1.4955208976384338,-0.07968423028122265,1.6961467926618607,-0.003699512833368345,-0.00629692308515712,-0.018721332700647686,0.0026519536901291607
2015-09-23,0.06000409745293464,-0.28964562569213714,-0.07219503945304682,-0.17706469686571846,0.9868227710851327,0.022638427464008855,0.03902790697674418,0.9874697674418605,-1.4140000000000001,-0.1555,0.0,0.07336866177271802,0.37238158178149317,0.6102331521639908,2,-0.0015986694528613223,0,0.030892055581922692,0.001588815060908133,-0.07675383821099058,-0.23897994683383902,-0.7308995797314473,1.7168353652109116,-0.0033428868996250374,-0.006143183172865087,-0.032625177158640106,0.0035369756604469726
2015-09-24,-0.02168415697674418,0.6544149709302325,0.05017678286881518,0.07204115045817819,0.9806496467243213,0.0102641893262987,0.017343749999999998,0.97740625,-1.252,-0.25,0.0,0.08540224890274879,0.1642270292207793,0.2775000000000002,1,-0.0036157643507515186,0,-0.012374238137710155,-0.010063517441860514,-0.6489037963058396,-0.8046688322089308,0.6474339174074745,0.5717157647494978,-0.003981602134800401,-0.0076281205505010635,0.007433176011724996,0.003411744676756645
2015-09-25,0.10021699766355141,-0.3466340537383177,0.0040999021729011586,0.0057035232848438,0.9553748756280885,0.04908733592382482,0.1175607476635514,0.9596355140186917,-1.25,-0.0735,0.003,0.1261588828000587,0.595662790235274,1.34880618511334,2,-0.00025913945855265117,0,0.038823146597526115,-0.017770735981308294,0.9070136869123312,1.3420518118491611,-0.13894812709042348,-1.260947551760024,-0.00142890540681807,-0.0009407211292735626,0.011865079310565019,0.0018980940564377047
2015-09-28,-0.16843071240353846,0.14710280373831752,0.050849600852285404,0.06037205192602792,0.9669674881563859,-0.014532953182619846,-0.06864444444444444,0.9663111111111113,-1.885,-0.292,0.0,0.11851955501365555,-0.0940864497933801,-0.3947423605973903,2,-0.025097282081498997,-2,-0.06362028910644467,0.006675597092419605,-1.6063418077470517,-2.374912307916849,0.18360495236092986,-0.5020687564553493,-0.00435241333499245,-0.010148257679681721,0.02661941413468938,0.0012092771856556661
2015-09-29,0.1302857946554149,-0.12168776371307999,0.054624325570942295,0.19782401867199997,0.9724376810816787,0.011096189136695467,0.061641350210970454,0.9746033755274262,-1.301,-0.20800000000000002,0.0,0.10160530809276316,0.00784397480741246,0.1311683079101046,2,0.000585075277513261,0,0.02562914231931531,0.00829226441631481,-0.6044817788452589,0.1395923379716384,0.008195545295897957,0.3913619197371223,-0.00459845275513367,-0.00710816954012531,0.028403506863025285,0.001301045875629736
2015-09-30,0.03817241497121574,-0.08900049539623156,-0.017727984607915994,-0.05019216070024725,0.9875151963843128,0.0589435029882398,0.0998137651821862,0.9905708502024292,-1.7169999999999999,-0.08499999999999999,0.08900000000000001,0.05983916485797772,0.8079033797055628,1.1882045574363453,2,0.01865835686419373,1,0.04784731385154433,0.015967474675003035,1.1910960640313362,0.8299322081336842,-0.10754058363645899,1.9123623092987794,-0.001009625253628986,-0.001671074758133488,0.022539700162008458,0.0026024359484410065
2015-10-01,-0.05505037232504334,0.1272954019664545,0.02363600897237852,0.14025509305584877,0.9789435086080389,0.01682359339569162,0.044763392857142856,0.9810625000000001,-1.329,-0.16674999999999998,0.0315,0.07671440031210988,-0.010549640338202618,-0.20815455871178992,2,0.0026091947344052146,0,-0.042119909592548174,-0.009508350202429128,-0.4200625182721529,-0.20676615668590864,0.46972166765566425,0.9208729354428031,-0.0014756104247661272,-0.001691422013388677,0.02762730794863799,0.0028496022800993392
2015-10-02,-0.04832688492063492,0.36656746031746046,0.04761301570095529,0.05683606669313492,0.9799478399714504,0.020180012282690854,-0.003563492063492064,0.9820595238095239,-1.617,-0.25,0.0,0.07333496003352664,0.3429712008953023,0.1634300548017409,2,0.014937776116747363,1,0.0033564188869992344,0.0009970238095238226,-0.27140225803420764,-1.105292214094334,2.019939140191827,0.9593540422789435,-0.001561253797681992,-0.005466922538937095,0.059959751254401894,0.003088570639924626
2015-10-05,0.06504275473630314,-0.6400409626216079,0.14047890299336044,0.1745455476275638,0.9831505268303484,0.03381678736010534,0.06147926267281107,0.9817972350230415,-0.8290000000000001,-0.18,0.0,0.09220491165366544,0.25258443479634485,0.28832279002881495,2,0.01779487692308096,1,0.013636775077414488,-0.00026228878648237863,0.33759875192751965,0.25033331259181435,-0.6581934099438406,0.8716224151576488,-0.0005425793725640782,-0.0032680012259361305,0.03447628144286208,0.0032198985787480483
2015-10-06,0.10302504767201659,0.2653146353090736,-0.02668621935175331,-0.08653901502631955,0.9739817724458065,0.07291373665845653,0.16450431034482765,0.9772887931034484,-1.537,-0.052250000000000005,0.11699999999999999,0.09354253728004264,0.9108316105420297,1.5771132870889466,2,-0.0034262508015008653,0,0.03909694929835119,-0.004508441919593098,1.8058647491431714,2.167062820114307,0.49078233299363117,0.3773638221372174,0.0033274459494919383,0.006570775849811188,0.03492772988435311,0.002932421646693051
2015-10-07,-0.08898482982534715,0.03129198387819088,0.02888855641187661,0.06059228008281139,0.9852519717622769,0.05558594104308388,0.0755194805194805,0.98095670995671,-1.544,-0.10200000000000001,0.067,0.08641843520864728,0.9439153690667955,1.3456242045980007,2,0.008190560985558667,1,-0.017327795615372656,0.0036679168532616213,1.0608609423201054,0.4532820658080472,0.5894879540549338,0.7157958674958794,0.004960193278254695,0.007215262358457833,0.03733930281917841,0.0029617438689909514
2015-10-08,-0.035503855519480515,-0.5305735930735931,0.03736667511553964,0.05520588880622491,0.9797433067662145,0.020533420138888887,0.040015624999999985,0.9770052083333334,-0.8170000000000001,-0.0995,0.007500000000000001,0.09764775339128264,0.23380043778194964,0.592820647677272,2,0.009026643417552273,1,-0.035052520904194986,-0.003951501623376652,-0.31932011293096374,-0.2528758333640399,-1.6272041697787485,0.23373367361452138,0.0034269386030133762,0.004846665006089129,-0.0029073230241722925,0.0026402480034124487
2015-10-09,0.026049795560747685,0.12130062305295941,0.10212728643898357,0.19099757131355763,0.9822234676925339,0.041667456608811757,0.06606542056074767,0.9850046728971963,-1.175,-0.14575,0.0,0.0742304176711877,0.5034646580706512,0.7403407999023157,2,0.0005963669590221308,0,0.02113403646992287,0.007999464563862912,0.5050950530230359,0.26004260116633626,-1.0398818906435305,1.0560056149852526,0.0038499673703697897,0.004985999438992472,-0.02485387811571016,0.0029877968124153442
2015-10-12,0.020308910990054455,0.05862361937128302,0.08757725866114889,0.1388407040147771,0.9368637695057412,0.049974955436720134,0.08637433155080212,0.9374438502673796,-0.8,-0.0425,0.0,0.1538591060627517,0.45324660790581234,0.9529147759965217,2,0.0009437341584090223,0,0.008307498827908377,-0.047560822629816646,0.8049509361091015,0.6472879817815673,-0.7439286309399985,-3.1088228890052862,0.004791811942314414,0.00663807613063775,-0.03714327026907105,-0.000520754508457455
2015-10-13,-0.02184280001927058,-0.210892710892711,0.12784748608385346,0.19083275811393735,0.989590045702893,0.01876291291291292,0.06453153153153154,0.9883648648648649,-1.325,-0.16874999999999998,0.0,0.069715434710396,-0.25372317134188077,0.011048543456039728,2,-0.006302123733582551,-1,-0.031212042523807215,0.050921014597485215,-0.49820956330220934,0.1584433437248301,-1.5140009786554425,1.1716500591799395,0.00301381289517055,0.006134118720858742,-0.0629749192563942,0.0007519302829831487
2015-10-14,-0.05540345271379756,0.2968756934274175,0.03485138088091063,0.07568722947759372,0.995377658157713,-0.004706007115489879,0.009128078817733984,0.9944581280788177,-1.119,-0.2275,0.0,0.05021687589049461,-0.08900338323403802,0.0523259018078045,2,-0.004794042446939376,-1,-0.023468920028402798,0.006093263213952871,-1.443325537982023,-0.926999472300889,-0.30701279061003556,1.5232468911950687,-0.00026552139200976266,0.0012969661653493905,-0.05906236128500497,0.0022211781408196796
2015-10-15,0.022332705495991506,-0.24997585240992937,0.052089200267528835,0.0017359871224448314,0.9828087787542412,0.009259803921568631,0.03146078431372549,0.9808039215686275,-1.365,-0.19275,0.0,0.08987906918822425,-0.2291983511477272,-0.1065963472638722,2,0.015354574276088925,1,0.01396581103705851,-0.013654206510190225,-0.7579560143520678,-0.4192574514868424,-1.2632167551276068,0.4168104368060808,-0.0017283584377098642,-0.0007432122272142891,-0.07506674408640657,0.002268349237893652
2015-10-16,0.08804191838897726,-0.03698993110757809,0.10943425337775557,0.1539198099684821,0.9875231640557973,0.07225324324324323,0.11950270270270276,0.9856810810810811,-1.094,-0.062,0.05,0.07435359789925462,0.6778914860105236,1.1687591209537154,2,0.004546567693207898,0,0.06299343932167459,0.004877159512453599,1.8434683468846589,1.3686738719559919,-1.3015244095465044,0.763813732113933,0.002124426161501509,0.004625889155889247,-0.08967110086513164,0.00266490454627355
2015-10-19,-0.011473462936620868,-0.07068120752331297,0.17282175553132603,0.3335852521261775,0.975539619079964,0.05689035087719301,0.10802923976608189,0.9751520467836258,-0.823,-0.10300000000000001,0.0,0.10260111359284516,0.4606432394648492,0.8038920218614566,2,0.0004919122252757885,0,-0.015362892366050214,-0.01052903429745533,1.1134088409178986,1.0514510871109994,-1.4616498424750637,-0.11745379509075132,0.003903264830722987,0.007871667415062358,-0.10567906558340368,0.0021123616670880585
2015-10-20,-0.0008198156823123331,0.07985058632619957,-0.05550361848102848,-0.09529826085488641,0.9918636813484757,0.0367931064572426,0.10720942408376956,0.9917120418848168,-1.127,-0.135,0.033,0.05307735974394081,0.5461221373364105,1.5240802784999556,2,-0.0012784285115408067,0,-0.020097244419950415,0.016559995101190994,0.27827898891327685,0.9696037712290172,-1.1799712401679145,1.141272192791564,0.0036616641875120703,0.010259670664716877,-0.11069395391245251,0.002966034246507654
2015-10-21,-0.0725394733448533,-0.01777009774843319,0.07957184849199024,0.12353578675661313,0.987140284931412,0.027310591133004932,0.034669950738916246,0.9866995073891626,-1.537,-0.15,0.0,0.07290454460126965,0.22267234481302633,0.3965101275503568,2,-0.006203510382531869,-1,-0.009482515324237665,-0.005012534495654197,-0.06769747431657348,-0.4346442601067236,-1.186178376253256,0.681993548308211,0.002679689130435828,0.006268899883584603,-0.11154619015359368,0.0032040100982949626
2015-10-22,-0.027456987775953286,0.5458629812078086,-0.009523630221816605,-0.0183392473583867,0.9809949823652436,0.0005841049382716092,0.007212962962962959,0.9791712962962963,-1.45,-0.233,0.0,0.08528907512135413,-0.19040912478226268,-0.32261746891636245,2,0.016893677971947456,1,-0.026726486194733324,-0.007528211092866277,-1.1100252785269766,-0.9346161595650024,0.7839817523905117,0.046197662929481444,-0.0002378079449070654,0.0008954780438108143,-0.07339744404070903,0.002757398580464865
2015-10-23,0.0935985754985755,-0.22229344729344724,0.022853858425483046,0.09063422751217669,0.9705978919951582,0.05621971153846153,0.10081153846153847,0.9653153846153846,-0.8190000000000001,-0.044000000000000004,0.051000000000000004,0.1265528738442154,0.9311328125000005,1.6588125000000007,2,0.010961707370207035,1,0.05563560660018992,-0.013855911680911714,1.1254136313281498,0.8981577110451116,-0.04791063013900312,-1.1482156268969965,0.0018897596196820882,0.004095594933969202,-0.057773059787372905,0.0012776539291402544
2015-10-26,0.00652573964497033,-0.40177514792899394,0.0567763624703764,0.10583861499705652,0.9828548226360934,0.07231301775147927,0.1073372781065088,0.984224852071006,-0.831,-0.07,0.0,0.08575641915517038,0.9665030113083231,1.3162792731787587,2,-0.0024576888452987732,0,0.016093306213017744,0.018909467455621387,1.6005844186620086,0.9664213057824007,-1.4075908420362109,0.41352635032346785,0.004811340338704902,0.007073453737037966,-0.07673878043644611,0.0016035514492188652
2015-10-27,-0.06526831258926742,-0.09831326940080265,0.07700710392396252,0.12078878000068573,0.9932696422177911,0.022177627257799683,0.042068965517241375,0.9932988505747127,-1.3,-0.119,0.0,0.051786827379176864,0.10733733624499056,0.2169933934766219,2,-0.0019323381642514788,0,-0.05013539049367959,0.009073998503706715,-0.34676508001988987,-0.3139417184064252,-1.6057264974204937,1.1381529788025724,0.0030672967395137737,0.004146978326624154,-0.0985222595983104,0.0025605510125197295
2015-10-28,-0.0025974629265678034,0.1454052766362932,0.04739406419740638,0.12213601646718379,0.990961758454692,0.018709758203799658,0.03947150259067357,0.991020725388601,-0.9,-0.106,0.0,0.059307106669895825,-0.02946572882769447,0.03959797974644668,2,0.01137459308689265,1,-0.003467869054000025,-0.0022781251861117013,-0.5458443215875918,-0.43005095944101696,-1.0250312522340328,0.9212124656658649,0.0013907228466187513,0.0016008362209441879,-0.10292251407315423,0.0031002533716522063
2015-10-29,0.04344741632824532,0.14241702842739112,0.06481865348249755,0.14751482074421426,0.9716734782424474,0.045211891891891905,0.0829189189189189,0.9653999999999999,-0.74,-0.043,0.05,0.13030003837297974,0.5090211284110286,0.8732768747653866,2,-0.0005742761508602083,0,0.026502133688092247,-0.02562072538860105,0.49522999791058336,0.42355848446762956,-0.5338383270560482,-1.0917423873518866,0.00216581296594949,0.003037841045385181,-0.09388727763394988,0.0014532792935159078
2015-10-30,-0.008996266985217244,-0.2251754516947886,0.0587465811046593,0.07087674878100507,0.9873009628416621,0.05975092081031309,0.07392265193370165,0.9843480662983426,-1.122,-0.062,0.017,0.08183062017984348,0.49697085034830807,0.5929974243725686,2,-0.004309768670119675,0,0.014539028918421189,0.01894806629834267,1.0044305880659774,0.19849263868903447,-1.2270242876369892,0.4131511247069141,0.0039032220163428763,0.0034143918083880814,-0.10362447473368319,0.0016515171280254703
2015-11-02,0.018357835871176384,-0.01856218838431478,0.13320134622932503,0.3505655856868697,0.9652519321648487,0.05222276422764226,0.09228048780487803,0.9708475609756099,-0.65,-0.02075,0.0,0.10329970658485793,0.3790386974985391,0.444593388671042,2,0.011830933885522369,1,-0.007528156582670836,-0.013500505322732725,0.6929507405522405,0.6115209314545005,-1.1919103104090196,-0.737455728967815,0.004621685560176343,0.005129137939268405,-0.11154619015359368,0.0007152665067385877
2015-11-03,-0.024970810385523193,0.026475216365066778,0.09865829610365455,0.14554331657875605,0.9730477715266823,0.03700827956989247,0.06730967741935484,0.9743032258064516,-0.958,-0.1,0.0,0.10771585843485523,0.35729074455967036,0.6774966847243611,2,0.002899382113688411,0,-0.015214484657749786,0.003455664830841698,-0.00013986854325694434,-0.034139349674751844,-1.0248546359049735,-0.48378978483184254,0.003922589348006031,0.004429334590573292,-0.11154619015359368,0.00024827760554579914
2015-11-04,0.004590943698657549,0.05241434582248061,0.04635728412910238,0.13362423435699916,0.9833562387229479,0.04296832298136647,0.07190062111801239,0.9825093167701863,-1.375,-0.1,0.0,0.08158677267275177,0.41929811671322076,0.603869191133312,2,-0.003033170616110957,0,0.005960043411473999,0.008206090963734702,0.21450328921456094,0.07409428698628708,-0.7740532223668047,0.19440465523870626,0.0038040035928387783,0.004195569435462357,-0.11112201228924135,0.0005319966550513255
2015-11-05,-0.03584179758860062,0.2599196200219216,-0.060261272501822484,-0.1108946856244982,0.9602232281182026,0.03842101349630761,0.03605882352941177,0.9630529411764706,-1.3659999999999999,-0.15,0.0,0.11890786357884034,0.7236000468577242,0.8704484476406404,2,-0.0009983219195723316,0,-0.0045473094850588605,-0.019456375593715713,0.044947195388108124,-0.7874339191615176,0.19493981099008564,-1.3568762953016924,0.0033061111347777936,0.0011143495099762424,-0.08663605349736625,-0.0007990174513311521
2015-11-06,0.04590047879616964,0.24528043775649788,0.08050289715668169,0.15592534606347686,0.977274260058046,0.0542704295865633,0.0819593023255814,0.9775058139534882,-0.945,-0.14550000000000002,0.0455,0.09001569045118626,0.5018135497066842,0.7311484117468905,2,-0.0005234404146621611,0,0.01584941609025569,0.014452872777017678,0.7165710876709307,0.36141993491336244,1.1241476554028194,-0.13025629433551927,0.00413902860574656,0.002338660085951516,-0.046954944269222754,-0.0006830844231611177
2015-11-09,-0.06147079657845496,-0.2546110665597432,0.03537886227033741,0.08773942215733567,0.9825826276050191,0.016161685823754796,0.020488505747126448,0.983522988505747,-1.018,-0.2,0.0,0.07832891256501882,0.28842738290686537,0.4945328050923419,2,-0.009331513356122907,-1,-0.038108743762808504,0.006017174552258808,-1.0440148608013577,-1.3065004558549163,0.33689994209669033,0.3704243025950216,0.0017125164555734165,-0.001619337665342245,-0.03558798132137131,-0.00010575233283161012
2015-11-10,0.0037283617227530687,-0.3543830494391358,0.05927792855509728,0.06077318113065709,0.9864712763920067,0.014790160642570284,0.024216867469879517,0.9884578313253012,-0.955,-0.10300000000000001,0.0,0.06796448291790833,0.30891727503087313,0.5452677166424766,2,0.002306785829423574,0,-0.001371525181184512,0.004934842819554142,-1.0498332969883974,-1.1364602374732455,-1.171841950032434,0.7549456997467213,-0.0003171962983124707,-0.004405088191958631,-0.05447657060083011,0.0007404504914395593
2015-11-11,0.04364520149563776,0.28541753219775656,0.013656845578274747,0.13926189231011016,0.9688865790110969,0.04894459770114943,0.06786206896551727,0.975744827586207,-1.215,-0.16,0.025,0.10407127494270091,0.6899830119688135,0.796555789006646,2,-0.003931688760376101,0,0.034154437058579144,-0.01271300373909423,0.5630681530155068,0.1253428015018802,0.17745149197252053,-0.2955501433977093,0.0008145512601381369,-0.0030636975115463094,-0.04593776110176484,0.0003831545298292882
2015-11-12,0.012295825771324848,0.2776769509981849,0.10670384545601844,0.2360190324398556,0.9349003202015531,0.030313771929824564,0.08015789473684212,0.9369315789473686,-0.875,-0.1455,0.0,0.15865723112077718,0.03243557730867795,0.2542048878365639,2,-0.013959800376435341,-1,-0.018630825771324865,-0.038813248638838393,-0.27904910617200157,0.4963684034247215,1.6344402292671105,-2.780509672364847,0.00020887760420610496,-0.0009990758981746894,-0.01662054053153894,-0.00299076868556869
2015-11-13,-0.07272070880719389,0.10076699285903201,0.06748206694231954,0.20419337530432516,0.9539289742618549,0.006074593204115815,0.007437185929648225,0.9534020100502514,-2.344,-0.16849999999999998,0.0,0.1328520449768281,-0.028240077073637793,-0.23343362613920915,2,-0.011228290592232012,-1,-0.02423917872570875,0.01647043110288282,-1.3785778192261984,-1.6171456208549733,1.8977147963535366,-1.5148997362386856,-0.002197824940262931,-0.005159809653110914,0.014560231228198495,-0.004288699501697413
2015-11-16,0.03020725851479622,-0.31158570630932436,0.01264706487480163,-0.0354376204485213,0.955313093262424,0.028429178691678707,0.037644444444444446,0.9565222222222223,-1.1,-0.125,0.0,0.13622452939335844,0.364955487439907,0.538108260482963,2,0.0152068831166552,1,0.022354585487562893,0.003120212171970893,-0.3092094169183915,-0.6943974046487931,0.42133857640143185,-1.209836396045495,-0.002278297719025584,-0.005955443406009633,0.01401251341695553,-0.005008231840993416
2015-11-17,0.07630821827744905,-0.07195923734385268,0.07823045249439649,0.3505655856868697,0.9626581349230422,0.06714462994270684,0.11395266272189349,0.959792899408284,-0.616,-0.062,0.0,0.13366780410421727,0.7123496833412206,0.8091069343727073,2,-0.0007294718589990206,0,0.038715451251028134,0.0032706771860617767,1.4213713074061858,1.4358353175009153,0.09950087666690319,-1.1795387568105518,0.0007678255109058382,-0.0004339107936928918,0.007693018955701181,-0.0052543976387473545
