Date,raw-s-delta,volume-delta,ewm_last20_volume_base_s,ewm_last20_raw_s,ewm_last20_s_volume,ewm_last20_s_dispersion,ewm_volume_base_s,ewm_raw_s,ewm_s_volume,ewm_s_dispersion,mean_volume_base_s,mean_raw_s,mean_s_volume,mean_s_dispersion,count,daily_min_raw_s,daily_q1_raw_s,daily_mid_raw_s,daily_q2_raw_s,daily_max_raw_s,daily_sd_volume_base_s,daily_sd_raw_s,daily_sd_s_volume,daily_sd_s_dispersion,volume_base_s_coff,raw_s_coff,s_volume_coff,s_dispersion_coff,volume_base_s_deg,raw_s_deg,s_volume_deg,s_dispersion_deg,volume_base_s_wave,raw_s_wave,s_volume_wave,s_dispersion_wave,next_Return,today_Return,classret,sd_Return,volume_base_s_delta,s_dispersion_delta,volume_base_s_z,raw_s_z,s_volume_z,s_dispersion_z,volume_base_s_MACD_ewma12-ewma26,raw_s_MACD_ewma12-ewma26,s_volume_MACD_ewma12-ewma26,s_dispersion_MACD_ewma12-ewma26
2015-09-14,6.030999999999999,-4.0,0.04661597297397354,0.0424994010761072,1.1193883284514459,1.0,0.04094295162105784,0.03765985216165584,1.0928103440062518,1.0,1.8535,1.714,49,45.0,45,-0.4,-0.017,0.0,0.2,0.45799999999999996,0.19833732998264966,0.20894875646503094,0.28779903201415186,0.0,0.32544589604110863,0.3302188668141178,5.83363094478902,5.6568542494923815,2,2,2,2,6,6,6,6,0.012499423817650323,-0.0037105315718575877,1,0.009413388556594496,5.383499999999996,-1.0,0.5551015694393747,0.4164498726960609,-0.8262312990239034,-0.8158825196759641,-0.1965463313659881,-0.35718519833749834,0.5790252369744451,0.4640301045961337
2015-09-15,-1.0000000000000002,0.0,0.012455651486694032,0.009793571959875362,1.1010323752605662,0.9983975650717748,0.011150166991962595,0.01473314155925034,1.0889600749289978,0.9895751732660913,0.5289999999999998,0.7139999999999997,49,44.5,45,-0.65,-0.075,0.0,0.192,0.5,0.24607243534037582,0.264280119982911,0.2877990320141519,0.07453559924999298,0.06576093065034892,0.1025304832720494,6.010407640085656,5.568465901844064,2,2,2,2,6,6,6,6,0.008666663001778275,0.012499423817650323,1,0.009446015523647315,-1.3245,-0.5,0.046752804112522875,0.08385384556698801,-0.8112672399923123,-0.8194535189278199,-0.14072556842104578,-0.2561686789003256,-0.8782826571935516,-0.5448562440985896
2015-09-16,-0.2839999999999998,-7.0,0.03754529633123118,0.03301924489988969,1.0248844757451174,1.0,0.01633773811050298,0.010062301925753659,1.0491777989790096,1.0,0.6784999999999999,0.42999999999999994,42,40.0,40,-0.8,-0.051000000000000004,0.0,0.20800000000000002,0.375,0.23692675454500867,0.24545381831024127,0.22072142786315227,0.0,0.06832419273215024,0.024395183950935928,6.010407640085657,5.6568542494923815,2,2,2,2,6,6,6,6,-0.002247961912957167,0.008666663001778275,0,0.00945582046488812,0.14950000000000008,-4.5,0.13468813013379916,0.03560904697341669,-1.0818947632092621,-1.0714152294600434,-0.08409032292824123,-0.19571704914080565,-2.5394032515866485,-1.6693221547964754
2015-09-17,-1.6000000000000003,-1.0,-0.049832324438793624,-0.03270708472670638,1.0752833923126135,1.0,-0.04801036380342858,-0.02923257687584595,1.0806720286033702,1.0,-1.8690000000000002,-1.1700000000000004,41,38.0,38,-0.75,-0.291,0.0,0.16175000000000003,0.65,0.30667595410308185,0.33040811438032835,0.2732763127330939,0.0,-0.21248558774655762,-0.08891867773420842,6.187184335382293,5.6568542494923815,2,2,2,2,6,6,6,6,-0.01625694219710387,-0.002247961912957167,-1,0.009456773035590896,-2.5475000000000003,-2.0,-0.7402312388812874,-0.40539694667521986,-1.0672505310731881,-1.1282707845012148,-0.23272978759270263,-0.26795902344791755,-3.8863722724846497,-2.682418139784147
2015-09-18,1.7510000000000003,15.0,0.011331740631804572,0.01812035973723635,1.1721683914991425,1.0,0.011432448407670584,0.013060538109622209,1.124738128249743,1.0,0.5199999999999998,0.581,56,50.0,50,-0.65,-0.12325,0.0,0.12475,0.608,0.2406457935622056,0.2506664496489146,0.38544964466377263,0.0,-0.017677669529663657,-0.0540936687607709,6.187184335382293,5.6568542494923815,2,2,2,2,6,6,6,6,0.005167613279626395,-0.01625694219710387,1,0.0095003698375456,2.3890000000000002,12.0,0.036132668659220775,0.046883371740586044,-0.46047133373899857,-0.42174193357741396,-0.1639020038569041,-0.18766719674945165,-3.7501831609412832,-2.527896158221232
2015-09-21,2.5809999999999995,6.0,-0.004743891611330609,0.0007191606934302976,1.1230217125607578,0.9994708304782765,0.03524142297864036,0.056223556173904364,1.1299311603500002,0.991738091705033,1.9939999999999996,3.1619999999999995,62,54.5,55,-0.547,-0.0985,0.0,0.1965,1.35,0.25878798473609826,0.327614038541022,0.3363499860730087,0.06741998624632423,0.28478725612288214,0.3830750987078122,6.187184335382294,5.568465901844064,2,2,2,2,6,6,6,6,-0.012979756231000691,0.005167613279626395,-1,0.009498756782489704,1.4739999999999998,4.5,0.6540045994417484,0.9085015003472585,-0.23647719005052398,-0.18650662556778902,0.004820264660740925,0.07513962496504806,-3.140726434451828,-2.0330673043672576
2015-09-22,-4.545,1.0,-0.05416842372430334,-0.05412821683504905,1.1068217388822779,1.0,-0.02499363597401044,-0.024765318463419055,1.0369322598882946,1.0,-1.3960000000000004,-1.3830000000000005,63,61.0,61,-0.687,-0.147,0.0,0.073,0.65,0.26255525439804445,0.26276502312341565,0.1795562228341584,0.0,-0.012374368670764531,-0.012374368670764531,5.6568542494923815,5.6568542494923815,2,2,2,2,6,6,6,6,-0.0015986694528613223,-0.012979756231000691,0,0.009521848830193906,-3.3899999999999997,6.5,-0.7867932730320882,-0.6515593619719492,-0.22993737355072522,0.13751413320378572,-0.1237262605820456,-0.06933854220371022,-2.550723551976077,-1.122735641568056
2015-09-23,0.5460000000000005,0.0,-0.07527538191809811,-0.09803144132949289,1.143754318083901,1.0,-0.015617711175393503,-0.02023460029895133,1.1683206096607406,1.0,-0.6556666666666671,-0.837,63,54.0,54,-0.65,-0.2,0.0,0.17125,0.525,0.22377124861312678,0.2579293270177881,0.4658123356840947,0.0,0.0957835060682278,0.19410081143570734,6.540737725975568,5.6568542494923815,2,2,2,2,6,6,6,6,-0.0036157643507515186,-0.0015986694528613223,0,0.009467082292903032,0.7403333333333333,-7.0,-0.4304668863418207,-0.42556849104616656,-0.24176258858673952,-0.2804671229261934,-0.16588715415058317,-0.13957528865431412,-2.059558197883284,-0.9366963100465995
2015-09-24,-2.6129999999999995,5.0,-0.051429914354854264,-0.06314787429133623,1.1075419493673415,0.9980836249502738,-0.04681758107774164,-0.05754822672630637,1.1708060182586686,0.983840808713284,-2.8685,-3.4499999999999993,68,57.0,58,-0.75,-0.25,0.0,0.0,0.848,0.22772868368445767,0.2685227450511415,0.3810387941055742,0.09202961200495972,-0.4290370394849378,-0.4624478348960022,6.717514421272204,5.480077554195746,2,2,2,2,6,6,6,6,-0.00025913945855265117,-0.0036157643507515186,0,0.009456682765797959,-2.212833333333333,3.0,-1.2786354450921078,-1.2364758397562634,-0.09894580807839304,-0.17032094709309062,-0.3679995242425386,-0.39489586952104083,-1.265002660507207,-0.5484682336063145
2015-09-25,7.2170000000000005,-10.0,0.06477512480420386,-0.011428664435425322,1.585933044522593,0.9244403627310339,0.09660561249147144,0.086643209030525,1.425033240259795,0.9656420550024714,4.069833333333333,3.767000000000001,58,39.667,41,-0.818,0.0,0.065,0.25,0.64,0.22920760839008472,0.3053809256585905,1.024099842693513,0.11911656516858171,0.6679802059608921,0.7937273618819,7.778174593052025,5.568465901844064,2,2,2,2,6,6,6,6,-0.025097282081498997,-0.00025913945855265117,-2,0.00945597742397291,6.9383333333333335,-17.333,1.4547672022588918,1.0974554802947973,-0.5126976646056907,-1.1598915420491502,0.015396096528363351,-0.03127092536572576,-1.4029492545939704,-1.5808055836501609
2015-09-28,-6.819000000000001,12.0,0.018257598813528515,-0.002579889344203908,1.4376764666732034,0.9521179518395485,-0.03813335651279558,-0.05441222894303558,1.3560606565258355,0.9890736885945688,-2.228116666666667,-3.052,70,51.5,52,-1.083,-0.29474999999999996,0.0,0.152,0.65,0.2598035499509162,0.3242889983478813,0.8137209471242821,0.06933752452815364,-0.48821893079199696,-0.591141269071954,7.778174593052025,5.6568542494923815,2,2,2,2,6,6,6,6,0.000585075277513261,-0.025097282081498997,0,0.00958719749052646,-6.29795,11.832999999999998,-0.9571696830762189,-1.0379797815191825,-0.00323562316030683,-0.4207661523557123,-0.17345853377408296,-0.2755226173720873,-0.563354697752203,-1.452523483337771
2015-09-29,3.03,-7.0,-0.004342368886646701,-0.003549358247115789,1.086735730211994,1.0,-0.0115033366252327,0.0005427205845968863,1.1258529096591448,1.0,-0.720833333333333,-0.022000000000000075,63,56.0,56,-0.625,-0.11975000000000001,0.0,0.14500000000000002,0.8,0.2369874671516214,0.2807656206985352,0.38435305739290376,0.0,-0.1625167085427083,-0.03553211575462405,6.540737725975568,5.6568542494923815,2,2,2,2,6,6,6,6,0.01865835686419373,0.000585075277513261,1,0.009548921566604153,1.5072833333333342,4.5,-0.3877019622753758,-0.0959602034554786,-0.22712849081640016,-0.08094782849514424,-0.20212249640935606,-0.2279531148005427,-0.4439146086346213,-0.9853983889576696
2015-09-30,2.6430000000000016,10.0,-0.026281415568876008,-0.020232001950298433,1.1992610715400538,1.0,0.03177031936304987,0.0406416413632123,1.2176043981315807,1.0,2.071,2.6210000000000013,73,60.0,60,-0.7,-0.0815,0.005,0.24650000000000002,0.594,0.2373264748183765,0.27909396338057946,0.415450201656585,0.0,0.27736263492042335,0.34895719651556134,6.894291116568841,5.6568542494923815,2,2,2,2,6,6,6,6,0.0026091947344052146,0.01865835686419373,0,0.009621597066085561,2.791833333333333,4.0,0.6620159084048268,0.6993667409603703,0.46441922364935717,0.3388341747806848,-0.004681197284103766,0.0178874267078291,0.43403999060941345,-0.2965590736224968
2015-10-01,1.3309999999999986,4.0,0.0998042056131496,0.08887344773523394,1.0790053130180333,0.9983075045453439,0.06271104110379112,0.06026045523657882,1.1002593976510315,0.9866752218038454,4.115,3.952,77,69.0,70,-0.75,-0.14125000000000001,0.0165,0.2795,0.65,0.2769730349904142,0.2957880011341008,0.30216609311120096,0.0839007596754647,0.48000000000000015,0.4596250000000002,8.875000000000004,7.8750000000000036,2,2,2,2,7,7,7,7,0.014937776116747363,0.0026091947344052146,1,0.009597877148727493,2.044,9.0,1.5368876932652127,1.205549859207987,0.8979489170002106,1.3636670003112144,0.3095793683655164,0.31413243209112923,1.4289572374082695,0.9489452284937201
2015-10-02,-5.994,26.0,0.09552326539533375,0.1110780433916987,1.2383454431371785,0.9967681074484488,-0.014536502295810489,-0.019151349074717564,1.2788098141945836,0.983992076739347,-1.5728333333333344,-2.0419999999999994,103,79.667,81,-1.0,-0.25,0.0,0.152,0.65,0.25652405280804996,0.31507886774779825,0.5246986201385596,0.08580152233246158,-0.5009791666666669,-0.5878750000000003,10.250000000000005,7.833375000000004,2,2,2,2,7,7,7,7,0.01779487692308096,0.014937776116747363,1,0.009643706948220847,-5.687833333333335,10.667000000000002,-0.7433871042889643,-0.7879138540668285,2.511390857639712,2.2353897839055676,0.10741623941474637,0.07386658821582531,4.224915694237936,2.7476975065031937
2015-10-05,4.082000000000001,-38.0,-0.07565541503779528,-0.09347793416796613,1.1677927370908332,1.0,0.031286167973655056,0.03192436163493844,1.1434709545183455,1.0,1.971333333333334,2.040000000000001,65,57.0,57,-0.625,-0.053,0.0,0.20800000000000002,0.65,0.25125230813677024,0.2608521568712072,0.39814733862999185,0.0,0.3747371312463209,0.41736977759535976,6.363961030678931,5.6568542494923815,2,2,2,2,6,6,6,6,-0.0034262508015008653,0.01779487692308096,0,0.009657710454411878,3.5441666666666682,-22.667,0.8479892100229516,0.7552746903132036,0.020194830383222406,0.17426704569084991,0.22539323559559282,0.20450170364621445,3.390717334813843,2.3500730884388545
2015-10-06,1.3409999999999989,-23.0,0.12959085585794425,0.14273308380274669,1.0876148529653493,1.0,0.08112914205522014,0.08515468226011585,1.026836934699305,1.0,3.231,3.381,42,41.0,41,-0.6,-0.031,0.0,0.292,0.625,0.2602365481165352,0.2623086061837254,0.15617376188860607,0.0,0.31201086719856425,0.31201086719856425,5.6568542494923815,5.6568542494923815,2,2,2,2,6,6,6,6,0.008190560985558667,-0.0034262508015008653,1,0.009598032004145798,1.2596666666666658,-16.0,1.3674562100474925,1.2957459443474406,-1.363877181345436,-1.1767302702240068,0.4140060903971685,0.4096459800178398,0.8949423025062799,0.7570732319165074
2015-10-07,-3.33,52.0,0.0028673166925421247,-0.020587201922508087,1.169371361995918,0.9976187157535187,0.009713264608107577,-0.0045027066242110236,1.28808242530506,0.9850553711692565,0.952833333333333,0.05099999999999982,94,71.833,73,-0.725,-0.09699999999999999,0.0,0.146,0.591,0.20515534966815563,0.27042028425579745,0.5131453133695961,0.09691297544571237,0.12054166666666676,0.04687500000000008,10.500000000000004,7.854125000000003,2,2,2,2,7,7,7,7,0.009026643417552273,0.008190560985558667,1,0.009527100600849372,-2.278166666666667,30.833,0.3311555701254638,-0.010998704261626432,1.7500140670821518,1.4270307813874277,0.3781343365858665,0.3041841784682231,3.012797141241009,1.9216243761719696
2015-10-08,-1.8989999999999996,-35.0,0.005985881932651611,-0.04870156126185542,1.0952867195821647,0.9994142906017205,-0.011353960550344844,-0.03417650863303916,1.1277404502063666,0.9912807584951947,-0.6873333333333331,-1.8479999999999999,59,51.5,52,-1.4,-0.15625,0.0,0.12675,0.65,0.30287478185574135,0.38326136382566434,0.39748454915568265,0.06933752452815364,-0.07059282698845695,-0.15202795795510782,6.717514421272204,5.568465901844064,2,2,2,2,6,6,6,6,0.0005963669590221308,0.009026643417552273,0,0.009514198624638768,-1.640166666666666,-20.333,-0.42678332802953456,-0.7550999385841975,-0.35206081041757975,-0.3122656279637886,0.2167810369905322,0.06881854931190734,1.8858999553210793,1.2134618500610443
2015-10-09,5.9239999999999995,-4.0,0.024986378220796798,0.02816229317844353,1.088091475950233,0.9773558695094596,0.07883500779652564,0.08172649184890574,1.1439907742285567,0.969099288605831,3.9435000000000002,4.076,55,46.5,48,-0.486,-0.0017499999999999998,0.0,0.2,1.0,0.22817229763254543,0.2742109634611087,0.3566739576374165,0.1223115136975204,0.547035483595443,0.5471238719430914,6.540737725975568,5.480077554195746,2,2,2,2,6,6,6,6,0.0009437341584090223,0.0005963669590221308,0,0.009454421988368853,4.630833333333333,-5.0,1.5150146747079283,1.42409624183045,-0.6134045680100968,-0.7612664235256266,0.45234804607373513,0.34986893920717654,0.6668582467622599,0.25140370568136916
2015-10-12,-7.251999999999999,-11.0,0.022608890384051228,0.017734292726323105,1.0843628830569225,0.9757686922727052,-0.059771959412385445,-0.07697123598636457,1.1273152258571373,0.9615900648704473,-2.4724999999999997,-3.1759999999999993,44,37.5,39,-0.8,-0.2985,0.0,0.112,0.588,0.30392308106456584,0.33714012352134715,0.3386884284293705,0.13497638119975428,-0.6272921032601162,-0.7516545084013003,6.540737725975568,5.391689206547428,2,2,2,2,6,6,6,6,-0.006302123733582551,0.0009437341584090223,-1,0.009454207786885056,-6.416,-9.0,-1.1936568887890848,-1.214584999049134,-1.1980961040030176,-1.4353701730868351,0.12627857165559098,-0.00525912817875579,-1.162209110811915,-1.2140638988229497
2015-10-13,6.281999999999998,1.0,0.06333663023957294,0.0864054270491355,1.0687055221744697,0.9980316096212549,0.061682877118429756,0.07738903242987123,1.0971092702081109,0.9885538067071811,2.5018333333333334,3.1059999999999994,45,40.5,41,-0.9,-0.008,0.025,0.25,1.3,0.25243129481967175,0.34210442707511146,0.3744915251898558,0.07808688094430305,0.4397909551154833,0.5465935418572013,6.36396103067893,5.568465901844064,2,2,2,2,6,6,6,6,-0.004794042446939376,-0.006302123733582551,-1,0.009452838954846691,4.974333333333333,3.0,0.9032179984099412,1.0457884803497486,-1.0528473274410992,-1.0875582266515555,0.2616403395831626,0.21195141241417959,-2.502873659278073,-2.111613330947968
2015-10-14,1.1670000000000003,21.0,0.1086062674268838,0.13171413237412408,1.06008621936419,0.999630103094393,0.06666654745621894,0.07746275203105199,1.097059969268085,0.9854710996777903,3.7044999999999995,4.273,66,59.0,60,-0.65,0.0,0.035500000000000004,0.21250000000000002,1.0,0.2552320063158666,0.29255809747036615,0.30253169045376643,0.09051016735969633,0.05135362998367298,0.0192686597873334,6.36396103067893,5.480077554195745,2,2,2,2,6,6,6,6,0.015354574276088925,-0.004794042446939376,1,0.009458236958935908,1.202666666666666,18.5,1.3431973369341628,1.387776811678229,0.19826828997338655,0.48141317642911585,0.45960208417187887,0.4717820854616507,-1.8672287465140585,-1.33061546018682
2015-10-15,-1.7599999999999998,24.0,0.07674968823470392,0.09352581398493022,1.293638214026302,0.9908033742605192,0.03583446643158778,0.03967604631176539,1.292490907913261,0.9776107607685108,2.341166666666667,2.513,90,68.334,70,-0.75,-0.015499999999999998,0.0,0.133,0.71,0.19334458096848245,0.22969161114826128,0.5683144960843665,0.09942787058604526,0.20420833333333346,0.20537500000000014,10.375000000000005,7.791750000000004,2,2,2,2,7,7,7,7,0.004546567693207898,0.015354574276088925,0,0.00947804923448821,-1.3633333333333324,9.334000000000003,0.7559795395432186,0.7556653625970627,1.563276066599639,1.230379525191781,0.5017538404087449,0.5309312974706797,0.547582224646689,0.033591117982759044
2015-10-16,2.01,-22.0,0.005101864009581214,0.011278561183320593,1.1237742558365742,0.9858704386523693,0.07015051275641904,0.0758422032275917,1.1739034644401543,0.973916954770931,4.238999999999999,4.523,68,56.5,58,-0.875,0.0,0.0,0.17074999999999999,0.65,0.2054187665014421,0.24301205596974498,0.3810387941055741,0.11170189781105623,0.5205189793009475,0.5315675227569872,6.363961030678931,5.568465901844064,2,2,2,2,6,6,6,6,0.0004919122252757885,0.004546567693207898,0,0.009463315780080219,1.897833333333332,-11.834000000000003,1.4291967509503962,1.3882624910933326,0.3611242326919903,0.32213785585651067,0.6790528122568225,0.730078271361347,0.6941477350220993,0.1665294689442831
2015-10-19,-4.398,-29.0,0.04963785217075299,0.06082555510799109,1.2084500687833544,0.9950708905384325,0.005067847616757466,0.007866857810203631,1.1516318388610938,0.9857942207974559,0.052000000000000046,0.125,39,33.5,34,-0.502,-0.23199999999999998,0.0,0.085,0.8959999999999999,0.28341470153844933,0.3250545614422885,0.3594906279535709,0.08574929257125441,0.03128947506750479,0.044194173824159244,6.540737725975568,5.568465901844064,2,2,2,2,6,6,6,6,-0.0012784285115408067,0.0004919122252757885,0,0.009382613775341976,-4.186999999999999,-23.0,-0.39253123596608697,-0.31802948035081147,-1.3731456022835022,-1.613578949350213,0.4790287869576062,0.5298983886361406,-1.492690102933409,-1.550397197457066
2015-10-20,-0.5159999999999998,26.0,-0.03861466440441935,-0.044326975327553524,1.2514407221375763,0.9988202765457321,-0.007568988312165324,-0.00962839058715559,1.2049304710605655,0.9858122840712248,-0.29650000000000015,-0.3909999999999998,65,53.167,54,-0.65,-0.11199999999999999,0.0,0.07675,0.65,0.22734906854714018,0.23923974989854094,0.4505606415169182,0.08103565529056807,-0.01661700935788392,0.011844038584874636,6.717514421272204,5.509599262310283,2,2,2,2,6,6,6,6,-0.006203510382531869,-0.0012784285115408067,-1,0.009371328800736628,-0.3485000000000002,19.667,-0.5097664237380783,-0.4895311295592326,0.1648587230462742,0.036954751543666085,0.2892844750431416,0.3261948449730445,-1.1310468333615944,-1.3211940242612599
