Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
1/30/2019,265.1,268.52,264.25,267.58,92297463,0,1,262.6640138,266.0525877,261.8218244,265.1212253,92297463
1/29/2019,263.92,264.55,262.48,263.41,65933663,0,1,261.4948568,262.1190677,260.0680888,260.9895431,65933663
1/28/2019,263.39,263.83,261.79,263.76,85170996,0,1,260.9697269,261.4056838,259.3844292,261.336327,85170996
1/25/2019,265.61,266.7,263.6595,265.78,96883358,0,1,263.1693275,264.2493115,261.2367505,263.3377653,96883358
1/24/2019,263.21,264.2,262.08,263.55,59204139,0,1,260.7913809,261.7722839,259.6717644,261.1282567,59204139
1/23/2019,264.01,264.79,260.66,263.41,86030287,0,1,261.5840297,262.3568624,258.2648127,260.9895431,86030287
1/22/2019,264.82,265.06,261.06,262.86,115433266,0,1,262.3865867,262.6243814,258.6611371,260.444597,115433266
1/18/2019,264.98,266.98,262.998,266.46,127900303,0,1,262.5451165,264.5267386,260.581329,264.0115169,127900303
1/17/2019,260.01,263.92,259.96,262.96,95955433,0,1,257.6207855,261.4948568,257.5712449,260.5436781,95955433
1/16/2019,260.83,261.9666,260.6,260.98,77542617,0,1,258.4332506,259.5594064,258.205364,258.5818722,77542617
1/15/2019,257.82,260.7,257.81,260.35,85094498,0,1,255.4509092,258.3044451,255.4410011,257.9576612,85094498
1/14/2019,256.86,258.3,256.41,257.4,70015565,0,1,254.4997306,255.9264986,254.0538656,255.0347686,70015565
1/11/2019,257.68,259.0098,257.03,258.98,73858110,0,1,255.3121957,256.6297763,254.6681685,256.6002501,73858110
1/10/2019,256.26,259.16,255.5,258.88,96823923,0,1,253.905244,256.7785961,253.1522276,256.501169,96823923
1/9/2019,257.56,258.91,256.19,257.97,94813642,0,1,255.1932984,256.5308933,253.8358872,255.5995309,94813642
1/8/2019,256.82,257.31,254,256.77,102313170,0,1,254.4600982,254.9455956,251.666011,254.4105576,102313170
1/7/2019,252.69,255.95,251.69,254.38,103014490,0,1,250.3680485,253.5980926,249.3772374,252.0425192,103014490
1/4/2019,247.59,253.11,247.17,252.39,142573163,0,1,245.314912,250.7841891,244.8987714,250.0708052,142573163
1/3/2019,248.23,248.57,243.67,244.21,143872958,0,1,245.9490311,246.2859069,241.4309327,241.9659706,143872958
1/2/2019,245.98,251.21,245.95,250.18,126743877,0,1,243.7197062,248.9016481,243.6899819,247.8811127,126743877
12/31/2018,249.56,250.19,247.47,249.92,144299370,0,1,247.2668098,247.8910208,245.1960147,247.6235018,144299370
12/28/2018,249.58,251.4,246.45,247.75,153068658,0,1,247.2866261,249.0899022,244.1853874,245.4734418,153068658
12/27/2018,242.57,248.29,238.96,248.07,186267342,0,1,240.3410405,246.0084798,236.7642125,245.7905013,186267342
12/26/2018,235.97,246.18,233.76,246.18,218485360,0,1,233.8016874,243.9178684,231.611995,243.9178684,218485360
12/24/2018,239.04,240.8355,234.27,234.34,147311588,0,1,236.8434774,238.6224787,232.1173086,232.1866654,147311588
12/21/2018,246.74,249.71,239.98,240.7,255345633,1.4354,1,244.4727226,247.4154315,237.7748398,238.4882238,255345633
12/20/2018,249.86,251.62,244.65,247.17,252053377,0,1,246.0964716,247.8299615,240.9649475,243.4469899,252053377
12/19/2018,255.17,259.4,249.35,251.26,214848880,0,1,251.3264895,255.4927749,245.5941535,247.4753841,214848880
12/18/2018,257.2,257.95,253.28,255.08,133982645,0,1,253.3259125,254.0646156,249.4649577,251.2378451,133982645
12/17/2018,259.4,260.65,253.525,255.36,165355837,0,1,255.4927749,256.7239467,249.7062674,251.5136276,165355837
12/14/2018,262.96,264.03,259.85,260.47,116891750,0,1,258.9991522,260.0530353,255.9359968,256.546658,116891750
12/13/2018,266.52,267.49,264.12,265.37,96525689,0,1,262.5055296,263.4609189,260.1416797,261.3728515,96525689
12/12/2018,267.47,269,265.37,265.46,97856558,0,1,263.4412201,264.9481744,261.3728515,261.4614959,97856558
12/11/2018,267.66,267.87,262.48,264.13,121208739,0,1,263.6283583,263.8351951,258.5263823,260.1515291,121208739
12/10/2018,263.37,265.1613,258.62,264.07,151236208,0,1,259.4029766,261.167295,254.7245237,260.0924328,151236208
12/7/2018,269.46,271.22,262.63,263.57,160919250,0,1,265.4012457,267.1347356,258.6741229,259.5999641,160919250
12/6/2018,265.92,269.97,262.44,269.84,203991309,0,1,261.9145671,265.9035638,258.4869848,265.7755219,203991309
12/4/2018,278.37,278.85,269.9,270.25,177466051,0,1,274.1770384,274.6498083,265.8346181,266.1793463,177466051
12/3/2018,280.28,280.4,277.505,279.3,102960337,0,1,276.0582689,276.1764614,273.3250675,275.0930302,102960337
11/30/2018,273.81,276.28,273.45,275.65,98157846,0,1,269.6857236,272.1185191,269.3311461,271.4980085,98157846
11/29/2018,273.71,275.55,272.43,273.98,82256010,0,1,269.5872298,271.3995147,268.3265099,269.8531629,82256010
11/28/2018,269.6,274.58,268.3272,274.58,127629633,0,1,265.5391369,270.4441254,264.2855085,270.4441254,127629633
11/27/2018,266.34,268.4,265.66,268.4,75371078,0,1,262.3282408,264.357212,261.6584834,264.357212,75371078
11/26/2018,265.78,267.75,265.34,267.5,79916381,0,1,261.7766758,263.7170026,261.3433034,263.4707683,79916381
11/23/2018,263.18,264.8234,263.07,263.25,42807878,0,1,259.2158385,260.8344847,259.1074954,259.2847841,42807878
11/21/2018,265.86,267.15,265.01,265.02,75563743,0,1,261.8554708,263.1260402,261.018274,261.0281234,75563743
11/20/2018,265.36,267,263.15,264.12,136021311,0,1,261.3630021,262.9782995,259.1862903,260.1416797,136021311
11/19/2018,273.05,273.38,268.07,269.1,102876084,0,1,268.9371711,269.2622005,264.0321826,265.0466682,102876084
11/16/2018,271.79,274.75,271.21,273.73,126653240,0,1,267.6961499,270.6115648,267.1248862,269.6069286,126653240
11/15/2018,268.78,273.54,267.0102,273.02,135101437,0,1,264.7314882,269.4197905,262.9883459,268.907623,135101437
11/14/2018,274.16,274.61,268.45,270.2,125335931,0,1,270.0304517,270.4736735,264.4064588,266.1300994,125335931
11/13/2018,273.09,275.325,271.25,272.06,98176610,0,1,268.9765686,271.1779038,267.1642837,267.962083,98176610
11/12/2018,277.19,277.46,271.99,272.57,99673574,0,1,273.0148122,273.2807453,267.8931374,268.4644011,99673574
11/9/2018,279.03,279.24,276.18,277.76,98812561,0,1,274.8270971,275.0339339,272.0200253,273.5762265,98812561
11/8/2018,280.11,281.22,279.22,280.5,65584886,0,1,275.8908295,276.9841101,275.0142352,276.2749551,65584886
11/7/2018,277.56,281.1,277.08,281.01,102752099,0,1,273.379239,276.8659176,272.906469,276.7772732,102752099
11/6/2018,273.32,275.3,273.25,275.12,59860017,0,1,269.2031042,271.1532804,269.1341586,270.9759916,59860017
11/5/2018,272.44,274.01,271.35,273.39,65622482,0,1,268.3363593,269.8827111,267.2627775,269.2720499,65622482
11/2/2018,274.75,275.23,269.59,271.89,122634107,0,1,270.6115648,271.0843348,265.5292875,267.7946437,122634107
11/1/2018,271.6,273.73,270.38,273.51,99495037,0,1,267.5090118,269.6069286,266.3073881,269.3902423,99495037
10/31/2018,270.65,273.23,270.12,270.63,128296325,0,1,266.5733212,269.1144599,266.0513044,266.5536225,128296325
10/30/2018,263.67,268.12,263.12,267.77,157115995,0,1,259.6984578,264.0814295,259.1567422,263.7367014,157115995
10/29/2018,268.8,270.25,259.85,263.86,160749101,0,1,264.751187,266.1793463,255.9359968,259.8855959,160749101
10/26/2018,265.92,271,262.29,265.33,201520963,0,1,261.9145671,266.9180493,258.3392441,261.333454,201520963
10/25/2018,267.38,271.81,266.23,270.08,138061545,0,1,263.3525758,267.7158487,262.2198977,266.0119069,138061545
10/24/2018,273.33,273.76,264.7,265.32,177362361,0,1,269.2129536,269.6364767,260.7129434,261.3236046,177362361
10/23/2018,270.95,274.87,268.61,273.61,145624229,0,1,266.8688025,270.7297573,264.5640488,269.4887361,145624229
10/22/2018,277,277.36,274.41,275.01,82351338,0,1,272.8276741,273.1822515,270.2766861,270.8676485,82351338
10/19/2018,277.13,279.3,275.47,276.25,139851825,0,1,272.9557159,275.0930302,271.3207198,272.088971,139851825
10/18/2018,279.4,280.07,274.97,276.4,134471672,0,1,275.1915239,275.851432,270.828251,272.2367116,134471672
10/17/2018,280.44,281.15,277.56,280.45,110625987,0,1,276.2158589,276.9151645,273.379239,276.2257083,110625987
10/16/2018,276.6,280.82,276.07,280.4,118212167,0,1,272.4336991,276.5901351,271.9116822,276.1764614,118212167
10/15/2018,275.55,277.04,274.3,274.4,102111933,0,1,271.3995147,272.8670716,270.1683429,270.2668367,102111933
10/12/2018,276.77,277.09,272.37,275.95,182971381,0,1,272.6011384,272.9163184,268.2674137,271.7934897,182971381
10/11/2018,277.08,278.9,270.36,272.17,274840491,0,1,272.906469,274.6990552,266.2876894,268.0704262,274840491
10/10/2018,286.83,286.91,277.88,278.3,214436855,0,1,282.5096092,282.5884042,273.694419,274.1080927,214436855
10/9/2018,287.39,288.86,286.77,287.4,74311194,0,1,283.0611742,284.5090322,282.450513,283.0710235,74311194
10/8/2018,287.05,288.22,285.5,287.82,87705879,0,1,282.7262954,283.8786723,281.1996424,283.4846973,87705879
10/5/2018,289.69,290.27,286.22,287.82,105915178,0,1,285.3265303,285.897794,281.9087974,283.4846973,105915178
10/4/2018,291.18,291.24,287.66,289.44,111460609,0,1,286.7940871,286.8531834,283.3271073,285.0802959,111460609
10/3/2018,292.74,293.21,291.32,291.72,64694594,0,1,288.3305895,288.7935101,286.9319784,287.3259533,64694594
10/2/2018,291.56,292.355,291.14,291.56,47205511,0,1,287.1683633,287.9513886,286.7546896,287.1683633,47205511
10/1/2018,292.11,292.93,290.98,291.73,62051029,0,1,287.7100789,288.5177277,286.5970996,287.3358027,62051029
9/28/2018,289.99,291.28,289.95,290.72,70073264,0,1,285.6220115,286.8925809,285.582614,286.3410159,70073264
9/27/2018,290.41,291.91,290.1,290.69,59212874,0,1,286.0356853,287.5130915,285.7303547,286.3114678,59212874
9/26/2018,290.91,292.24,289.41,289.88,79697809,0,1,286.528154,287.8381208,285.0507478,285.5136684,79697809
9/25/2018,291.53,291.65,290.4833,290.75,44350784,0,1,287.1388152,287.2570077,286.1078812,286.370564,44350784
9/24/2018,291.34,291.5,290.37,291.02,53356561,0,1,286.9516771,287.1092671,285.9962878,286.6364971,53356561
9/21/2018,293.09,293.22,291.81,291.99,105466627,1.323,1,288.6753176,288.8033595,287.4145977,287.5918864,105466627
9/20/2018,292.64,293.94,291.2363,293.58,100360646,0,1,286.9320134,288.2066567,285.5556928,287.8536786,100360646
9/19/2018,290.97,291.69,290.825,291.22,49030496,0,1,285.294587,286.0005433,285.1524153,285.5397107,49030496
